,Clue,Answer,Explanation
3067,Some foreign money backing third team? (5) ,CEDIS,"Definition: Some foreign money
 **C** (third [after A and B]) **+ SIDE** (team) **reversed** (backing)
 **C EDIS**<"
3068,Nautical rope turned sails etc having negotiated inlet (8) ,GIRTLINE,"Definition: Nautical rope
 **RIG** (sails etc) **reversed** (turned) **+ an anagram of** (having negotiated) **INLET**
 **GIR**< **TLINE***"
3069,Buffet closed with sun outside (5) ,STOOL,"Definition: Buffet
 **TO** (closed) **contained in** (with … outside) **SOL** (sun)
 **S** (**TO**) **OL**"
3070,"Wild zeal? Report without it included, making one cross (7) ",ZEBRULA,"Definition: cross
 **Anagram of** (wild) **ZEAL** **containing** (included) **BRUIT** (rumour or report) **excluding** (without) **IT**
 **ZE** (**BRU**) **LA***"
3071,‘E eats out in NW city – it ‘elps in sampling local dairy product? (12) ,CHEESETASTER,"Definition: it ‘elps in sampling local dairy product
 **(E + an anagram of** (out) **EATS**) **contained in** (in) **CHESTER** (a city in the North West of England)
 **CHE** (**E SETA***) **STER**"
3072,Brass accepted as currency in Croatia (4) ,LIPA,"Definition: currency in Croatia
 **LIP** (brass is a slang word for effrontery or cheek [**LIP**]) **+ A** (accepted)
 **LIP A**"
3073,"Philosophical work, thoroughly serious one I ingested (8)",UPANISAD,"Definition: Philosophical work
 (**UP** [thoroughly] **+ SAD** [serious]) **containing** (ingested) (**AN** [one] **+ I**)
 **UP** (**AN I**) **SAD**"
3074,Kept record of gnarled tree in outer region (7) ,ENTERED,"Definition: Kept record of
 **Anagram of** (gnarled) **TREE** **contained in** (in) **END** (outer district or region)
 **EN** (**TERE***) **D**"
3075,Heads of ringers in aquatic sports – they’re normally submerged (4) ,RIAS,"Definition: they’re normally submerged
 **RIAS** (initial letters of [head of] each of **RINGERS**, **IN**, **AQUATIC** and **SPORTS**)
 **RIAS**"
3076,"Musicians together recognized as steel, endlessly toothful (7) ",BANDSAW,"Definition: endlessly toothful
 **BAND** (group of musicians) **+ SAW** (recognise)
 **BAND SAW**"
3077,"Soft and slow, idly moving if old (6) ",LYDIAN,"Definition: Soft and slow
 **Anagram of** (moving) **IDLY** **+ AN** (archaic [old] word for ‘if’)
 **LYDI*** **AN**"
3078,"Tramp abroad, dimwit imbibing tea (8)",CLOCHARD,"Definition: Tramp abroad
 **CLOD** (stupid person [dimwit]) **containing** (imbibing) **CHAR** [tea])
 **CLO** (**CHAR**) **D**"
3079,"Undo misbehaving in the papers, revealing hubris (9) ",PROUDNESS,"Definition: hubris
 **Anagram of** (misbehaving) **UNDO** **contained in** (in) **PRESS** (the papers)
 **PR** (**OUDN***) **ESS**"
3080,"Mantle once removed with maiden, celebrates about it (9)",SCUMMINGS,"Definition: Mantle once removed
 **SINGS** (celebrates) **containing** (about it) (**CUM** [Latin for with] **+ M** [maiden])
 **S** (**CUM **M) **INGS**"
3081,"What Glasgow beggars suffer, mounting crowd hit badly (8)",POORTITH,"Definition: What Glasgow beggars suffer
 **TROOP** (great number of people or animals; crowd) **reversed** (mounting; down entry) **+ an anagram of** (badly) **HIT**
 **POORT**< **ITH*** "
3082,"Was prominent circle leading party, outwardly vigorous? (8, 2 words) ",STOOD OUT,"Definition: Was prominent
 **STOUT** (vigorous) **containing** (outwardly) (**O** [character representing a circle] **+ DO** [party])
 **STO** (**O D O**) **UT**"
3083,"They figure prominently in encaenia, peal enveloping education? (7) ",BEDELLS,"Definition: They figure prominently in encaenia
 **BELLS** (peal can be defined as a set of bells) **containing** (enveloping) **ED** (education)
 **B** (**ED**) **ELLS**"
3084,"Finely woven, to reach as of old round tailored shin (7) ",FISHNET,"Definition: Finely woven
 **FET** (obsolete [old] word for fetch which can be defined as ‘to reach or attain’) **containing** (round) **an anagram of** (tailored) **SHIN**)
 **F** (**ISHN***) **ET**"
3085,"Poet composed under tree, attaining maximum excitement? (6) ",TIPTOE,"Definition: attaining maximum excitement
 **TI** (small Pacific liliaceous tree of the Cordyline genus) **+ an anagram of** (composed) **POET**
 **TI PTOE***"
3086,I lost relish being cooked in ovens (5) ,LEHRS,"Definition: ovens
 **Anagram of** (being cooked) **RELISH** **excluding** (lost) **I**
 **LEHRS***"
3087,The sound of noisy birds making one curse? (4) ,PIZE,"Definition: curse
 **PIZE** (sounds like **PIES** [magpies, birds which are nosiy])
 **PIZE**"
3088,Helpless ass scratched loaf (4) ,IDLE,"Definition: loaf
 **AIDLESS** (helpless) **excluding** (scratched) the letters in **ASS**
 **IDLE**"
3089,Carol collects stuff for a bit (10) ,SMATTERING,"Definition: a bit
 **SING** (carol [as a verb]) **containing** (collects) **MATTER** material; stuff)
 **S** (**MATTER**) **ING**"
3090,Period of time eating milk-soaked bread? On the contrary (4) ,STOP,"Definition: Period
 **SOP** (milk-soaked bread) **containing** (eating) **T** (time) which is the **opposite of the wordplay set out in the clue** (on the contrary)
 **S** (**T**) **OP**"
3091,Spy mother with vacuum perhaps (7) ,MACLEAN,"Definition: Spy
 **MA** (mother) **+ CLEAN** (vacuum [the carpet] for example)
 **MA CLEAN**"
3092,Tickle a playful feline (7) ,CATLIKE,"Definition: feline
 **Anagram of** (playful) **TICKLE A**
 **CATLIKE***"
3093,Lift chemical in two quart bottle (10),WINCHESTER,"Definition: two quart bottle
 **WINCH** (lift) **+ ESTER** (a compound formed by the condensation of an alcohol and an acid, with elimination of water; a chemical)
 **WINCH ESTER**"
3094,Britain’s favourite drink is essentially hot water (3) ,TEA,"Definition: Britain’s favourite drink
 **Anagram of** (hot) **ATE** (**central letters** [essentially] **of WATER**)
 **TEA***"
3095,Distinction of Nevadan city when unoccupied (6) ,RENOWN,"Definition: Distinction
 **RENO** (city in Nevada) **+ WN** (letters remaining in **WHEN** **after the central letters HE** **are removed** [unoccupied])
 **RENO WN**"
3096,Rocky islands in both directions (8) ,UNSTABLE,"Definition: Rocky
 **UNST** (one of the Shetland islands) written normally left to right **+ ELBA** (Italian island) **reversed** (in the other direction, written right to left) thereby giving islands in both directions
 **UNST ABLE**<"
3097,"Group of left-wingers getting diarrhoea (3,5) ",THE TROTS,"Definition: Group of left-wingers
 **THE TROTS** (colloquial term for diarrhoea) double definition
 **THE TROTS**"
3098,Fear I must abandon growing situation in Bordeaux? (6),TERROR,"Definition: Fear
 **TERROIR** (French [Bordeaux] word for the distinctive quality imparted to a wine by the climate and soil in which its grapes are grown) **excluding** (must abandon) **I**
 **TERROR**"
3099,Drain noodle juice (3) ,SAP,"Definition: Drain
 **SAP** (fool; noodle)
 **SAP** (juice) triple definition
 **SAP**"
3100,"Mostly pleased with Cup a Soup or fruit puree (5,5)",APPLE SAUCE,"Definition: fruit puree
 **Anagram of** (soup) **PLEASED excluding the final letter D** (mostly) **and A CUP**
 **APPLE SAUCE***"
3101,"While arsing around, cuddles Sharon? (7) ",ISRAELI,"Definition: Sharon
 **ISRAELI** (**hidden word** [cuddles] **reversed** [around] in **WHILE ARSING**)
 **ISRAELI**<"
3102,Range of colours displayed by female friend? (7) ,PALETTE,"Definition: Range of colours
 **PAL** (friend) **+ –ETTE** (suffix forming nouns denoting female)
 **PALETTE**"
3103,"Piece of Megane exhaust found in Clio, perhaps (4) ",MUSE,"Definition: Clio, perhaps
 **M** (**one letter from** [piece of] **MEGANE**) **+ USE** (exhaust, as in **USE** up)
 **M USE**"
3104,"Pervert already sat in a perverted manner (4,6)",LEAD ASTRAY,"Definition: Pervert
 **Anagram of** (in a perverted manner) **ALREADY SAT**
 **LEAD ASTRAY***"
3105,Head-hunter ignores Alabama for a bit (4) ,SOME,"Definition: Head-hunter
 **SALOME** (reference the biblical story about the lady who performed the dance of the seven veils in front of King Herod and asked for the head of John the Baptist as her reward; head-hunter) **excluding** (ignores) **AL** (Alabama)
 **SOME**"
3106,"A row, not the first, in public sale (7) ",AUCTION,"Definition: public sale
 **A + RUCTION** (noisy disturbance; row) **excluding the initial letter R** (not the first)
 **A UCTION**"
3107,"RAF crew are almost then involved in land battle (6,7) ",TRENCH WARFARE,"Definition: land battle
 **Anagram of** (involved) **RAF CREW **and** ARE** **excluding the final letter E** and **THEN** (almost)
 **TRENCH WARFARE***"
3108,"Stomach lining, note, can be thrown up (6) ",RENNET,"Definition: Stomach lining
 **TENNER** (ten pound note) reversed (thrown up; down entry)
 **RENNET**<"
3109,Stimulant found in 1 bed in 9 (8),NICOTINE,"Definition: Stimulant
 (**I** [Roman numeral for one] **+ COT** [bed]) **contained in** (found in) **NINE** (9)
 N (**I COT**) **INE**"
3110,Washer women at home stopping behind after setback (4-3) ,TWIN-TUB,"Definition: Washer
 (**W** [women] **+ IN** [at home]) **contained in** (stopping) **BUTT** (buttocks; behind) reversed (after setback)
 **T** (**W** **IN**) **TUB**<"
3111,Tart on romantic rendezvous admitting to sin in small flat (4-1-5) ,PIED-A-TERRE,"Definition: small flat
 **PIE** (tart) **+** (**DATE** [romantic rendezvous] **containing** [admitting to] **ERR** [sin])
 **PIE** **D A T** (**ERR**) **E**"
3112,"Go off with Greek character to get bullets, oddly, and transform difficult situation (4,3,6) ",TURN THE TABLES,"Definition: transform difficult situation
 **TURN** (go, in a board game for instance) **+ THETA** (Greek letter) **+ BLES** (**letters 1, 3, 5 and 7** [oddly] of **BULLETS**)
 **TURN** **THE TA BLES**"
3113,I rib Smiths fans – it’s a local custom (10),BRITISHISM,"Definition: local custom
 **Anagram of** (fans) **I RIB SMITHS**
 **BRITISHISM***"
3114,"A whim to replace Conservative with fascist, ultimately with unpleasant consequences (2,1,5)",AT A PRICE,"Definition: with unpleasant consequences
 **A + CAPRICE** (whim) with **T** (**last letter of** [ultimately] **FASCIST**) **replacing** (to replace) **C** (Conservative) to form **TAPRICE**
 **A T A PRICE**"
3115,Prince wearing sexier pants runs out (7) ,EXPIRES,"Definition: runs out
 **P** (prince) **contained in** (wears) **an anagram of** (pants) **SEXIER**
 **EX** (**P**) **IRES***"
3116,Seismologist‘s unfinished biscuit beginning to rot (7),RICHTER,"Definition: Seismologist
 **RICH TEA** (type of biscuit) **excluding the final letter A** (unfinished) **+ R** (**first letter of** [beginning to] **ROT**
 **RICH TE R**"
3117,Insect eaten by aggressive spider (6) ,VESPID,"Definition: Insect
 **VESPID** (hidden word in [eaten by] **AGGRESSIVE SPIDER**)
 **VESPID**"
3118,Fed up with bottom of straggly beard (4) ,DEFY,"Definition: beard
 **FED** **reversed** (up; down entry) **+ Y** (**last letter of** [bottom of] **STRAGGLY**)
 **DEF**< **Y**"
3119,"Make some kind of table decoration? Get away (2,1,6) ",DO A RUNNER,"Definition: Get away
 **DO** (make) **+ A** **+ RUNNER** (strip of cloth, usually embroidered, as a table ornament)
 **DO A RUNNER**"
3120,American attempt to accept one Hispanic friend (5) ,AMIGO,"Definition: Hispanic friend
 (**AM** [American] **+ GO** [attempt])** containing** (to accept) **I** (Roman numeral for one)
 **AM** (**I**) **GO**"
3121,Lady with kids least set to ditch car (3) ,MUM,"Definition: Lady with kids
 **MINIMUM** (lowest; least) **excluding** (to ditch) **MINI** (brand of car)
 **MUM**"
3122,"Crazed barber needs to dye head of woman, possibly (7,4) ",SWEENEY TODD,"Definition: Crazed barber
 **Anagram of** (possibly) **NEEDS TO DYE** and **W** (**first letter of** [head of] **WOMAN**)
 **SWEENEY TODD***"
3123,Odd bits of ordeal forgotten with a kiss producing calm (5) ,RELAX,"Definition: producing calm
 **REL** (**letters remaining when letters 1, 3 and 5** **ODA** **of ORDEAL are excluded** [forgotten]) **+ A** **+ X** (symbol for a kiss)
 **REL A X**"
3124,"Loosely, it is a role for a recluse (9) ",SOLITAIRE,"Definition: recluse
 **Anagram of** (loosely) **IT IS A ROLE**
 **SOLITAIRE***"
3125,Mythological heroine chosen by artist (7) ,ELECTRA,"Definition: Mythological heroine
 **ELECT** (chosen) **+ RA** (Royal Academician; artist)
 **ELECT RA**"
3126,Offer initially withdrawn after intervention by American customer (3-4) ,END-USER,"Definition: customer
 **TENDER** (offer) **excluding the first letter** (initially withdrawn) **T containing** (after intervention by) **US** (United States; American)
 **END** (**US**) **ER**"
3127,How to give mate a treat at Christmas? (9) ,MINCEMEAT,"Definition: treat at Christmas
 **MINCE** (anagram indicator) **MEAT** (anagram fodder) could be a cryptic crossword clue (how to give) for **MATE**
 **MINCE MEAT**"
3128,Insect seen around November or similar? (5) ,MONTH,"Definition: similar
 **MOTH** (insect) **containing** (around) **N** (November is the International radio Communication codeword for the letter **N**)
 **MO** (**N**) **TH**"
3129,"Burns character – panicked horseman that gets horse docked (3,8) ",TAM O,"Definition: Burns character
 **Anagram of** (panicked) **HORSEMAN THAT** **excluding** (docked) **H** (heroin [horse])
 **TAM O’SHANTER***"
3130,"Somewhere to warm up tramp, nothing less (3)",HOB,"Definition: Somewhere to warm up
 **HOBO** (tramp) **excluding** (less) **O** (character representing nothing)
 **HOB**"
3131,Head of school and the writer accepting satisfactory fag (5) ,SMOKE,"Definition: fag
 **S** (**first letter of** [head of] **SCHOOL**) **+** (**ME** [crossword setter] **containing** [accepting] **OK** [okay; satisfactory])
 **S** **M** (**OK**) **E**"
3132,Accounted for former priest backing rejection (9) ,EXPLAINED,"Definition: Accounted for
 **EX** (former) **+ P** (priest) **+ DENIAL** (rejection) **reversed** (backing)
 **EX P LAINED**<"
3133,Article on rising enthusiastic Scottish architect (4) ,ADAM,"Definition: Scottish architect
 **A** (indefinite article) **+ MAD** (enthusiastic) **reversed** (rising; down entry)
 **A MAD**<"
3134,Rule may lead to kepi’s redesign as specialist headgear (8) ,YARMULKE,"Definition: specialist headgear
 **Anagram of** (redesign) **RULE MAY** and** K** (**first letter of** [lead to] **KEPI**)
 **YARMULKE***"
3135,Nookie identified in pursuit of suspicious behaviour in part of southern England (6) ,SUSSEX,"Definition: part of southern England
 **SUS** (suspicious behaviour) **+ SEX** (nookie)
 **SUS SEX**"
3136,OK – can the brasserie finally produce a joint? (4) ,KNEE,"Definition: joint
 **KNEE** (**last letters of** [finally] **each of** **OK**, **CAN**, **THE** and **BRASSERIE**)
 **K N E E**"
3137,"Lines confused with trick, becoming most uneven (10) ",CRINKLIEST,"Definition: most uneven
 **Anagram of** (confused with) **LINES** and **TRICK**
 **CRINKLIEST***"
3138,Dairy with cat sculpted to form supporting column (8) ,CARYATID,"Definition: supporting column
 **Anagram of** (sculpted) **DAIRY** and **CAT**
 **CARYATID***"
3139,Amusement park? First book on it turned up (6) ,TIVOLI,"Definition: Amusement park
 **IT** **reversed** (turned up; down entry) **+ VOL I** (Volume One; first book)
 **TI**< **VOL I**"
3140,Contention for every one receiving right puzzle (10) ,WORDSEARCH,"Definition: puzzle
 **WORDS** (verbal contention) **+** (**EACH** [every one] **containing** [receiving] **R** [right])
 **WORDS** **EA** (**R**) **CH**"
3141,Sadly I must hear about male medical condition (10) ,RHEUMATISM,"Definition: medical condition
 **Anagram of** (sadly) **I MUST HEAR** **containing** (about) **M** (male)
 **RHEU** (**M**) **ATISM***"
3142,Embarrassed with fake source of Ethiopian coffee popping up (10) ,SHAMEFACED,"Definition: Embarrassed
 **SHAM** (fake) **+ E** (**first letter of** [source of] **ETHIOPIA**) **+ DECAF** (**DECAF**finated coffee) **reversed** (popping up; down entry)
 **SHAM** **E** **FACED**<"
3143,"Trophy remains held by you, once foremost in sport (3,5) ",THE ASHES,"Definition: Trophy
 (**ASH** [remains] **contained in** [held by] **THEE** [former {once} form of ‘you’]) **+ S** (**first letter of** [source of] **SPORT**)
 **THE** (**ASH**) **E S**"
3144,"Special article from Mont Blanc, capturing climb in good weather (8) ",SUNSHINE,"Definition: good weather
 **S** (special) **+** (**UNE** [one of the French {Mont Blanc} forms of the indefinite article] **containing** [capturing] **SHIN** [climb])
 **S** **UN** (**SHIN**) **E**"
3145,He hunted revolutionary military force involved in murder (6) ,NIMROD,"Definition: He hunted
 (**RM** [Royal Marines; military force] **contained in** [involved in] **DO IN** [kill; murder]) **all reversed** [revolutionary]
 (**NI** (**MR**) **OD**)<"
3146,Person of virtue accepting half of it (6) ,MORTAL,"Definition: Person
 **MORAL** (virtuous [of virtue]) **containing** (accepting) **T** (**one of the two letters of** [half of] **IT**)
 **MOR** (**T**) **AL**"
3147,Some security personnel use keys (4) ,TYPE,"Definition: use keys
 **TYPE** (**hidden word in** [some] **SECURITY PERSONNEL**)
 **TYPE**"
3148,"Early historian, qualified teacher, English (4) ",BEDE,"Definition: Early historian
 **BED** (Bachelor of Education, a degree held by many teachers) **+ E** (English)
 **BED E**"
3149,Luxurious pub I found in town’s knocked over (9) ,SYBARITIC,"Definition: Luxurious
 (**BAR** [pub] **+ I**) **contained in** (found in) **CITY’S** (town’s) **reversed** (knocked over)
 **SY** (**BAR** **I**) **TIC**<"
3150,"Very funny person, last to come to the fore in small group (4) ",TRIO,"Definition: small group
 **RIOT** (slang term for a hilarious person) **with the final letter T** (last) **moved to the front** (to come to the fore) **to form TRIO**
 **TRIO**"
3151,Directed mark of error to be placed in dictionary (5) ,COXED,"Definition: Directed
 **X** (mark indicating an error) **contained in** (to be placed in) **COED** (Concise Oxford English Dictionary)
 **CO** (**X**) **ED**"
3152,"Having been trounced, alas, not in major papers (9) ",NATIONALS,"Definition: major papers
 **Anagram of** (having been trounced) **ALAS NOT IN**
 **NATIONALS***"
3153,"Pulls out expert in beer, mostly after setback (7) ",UPROOTS,"Definition: Pulls out
 **PRO** (**PRO**fessional [expert]) **contained in** (in) (**STOUT** [type of beer]) **excluding the final letter T** [mostly] **and then reversed** [after setback])
 **U** (**PRO**) **OTS**<"
3154,"Not breaking oven in readiness for breakfast? (2,5)",ON TOAST,"Definition: in readiness for breakfast
 **Anagram of** (breaking) **NOT** **+ OAST** (oven used to dry hops or malt)
 **ON T*** **OAST**"
3155,Aviation feature where you’d expect lowering standards (13) ,UNDERCARRIAGE,"Definition: Aviation feature
 The clue is just a cryptic definition
 **UNDERCARRIAGE**"
3156,"A group penning paper linked to data transmission? I ‘ll need time to get it (8,5) ",ACQUIRED TASTE,"Definition: I ‘ll need time to get it
 (**A + CASTE** [social group or class]) **containing** (penning) (**QUIRE** [24 or 25 sheets of paper] **+ DT** [data transmission])
 **A** **C** (**QUIRE D T**) **ASTE**"
3157,Cleans up? Hangs around collecting nothing (7) ,HOOVERS,"Definition: Cleans up
 **HOVERS** (hangs around) **containing** (collecting) **O** (character representing zero [nothing])
 **HO** (**O**) **VERS** – either **O** could be the one contained"
3158,"Turned grey, losing heart with assessment (7) ",GYRATED,"Definition: Turned
 **GY** (**GREY** **excluding the central letters RE** [losing heart) **+ RATED** (with assessment)
 **GY** **RATED**"
3159,Resting from the rink will keep one at chair (9) ,OFFICIATE,"Definition: chair
 **OFF ICE** (resting from the [ice] rink) **containing** (will keep) (**I** [Roman numeral for one] **+ AT**)
 **OFF IC** (**I** **AT**) **E**"
3160,About to interrupt mother? Imagine (5) ,DREAM,"Definition: Imagine
 **RE** (with reference to; about) **contained in** (to interrupt) **DAM** (mother, usually of cattle, horses etc)
 **D** (**RE**) **AM**"
3161,A year’s retrospective following work from artist (4) ,GOYA,"Definition: artist
 **GO** (work) **+** (**A + Y** [year]) **reversed** (retrospective)
 **GO** (**Y A**)<"
3162,"Historic tax collection arrangement – then it goes wrong – lawyers brought in (5,4)",TITHE BARN,"Definition: Historic tax collection arrangement
 **Anagram of** (goes wrong) **THEN IT** **containing** (brought in) **BAR** (barristers or advocates, but also loosely lawyers in general)
 **TITHE** (**BAR**) **N***"
3163,"Demon beginning to corrupt youth in America, bouncing up and down (8) ",SUCCUBUS,"Definition: Demon
 (**C** [**first letter of** {beginning to} **CORRUPT**] **+ CUB** [youth]) **+** (**US** [America] **reversed** [written up in this entry] **+ US** [America] written normally [down in this entry] therefore giving America bouncing up and down)
 **SU**< (**C** **CUB**) **US**"
3164,Participant in old war that’s throttled by fighter (5) ,BOXER,"Definition: Participant in old war
 **BOXER** (fighter) double definition I’m not sure what the word ‘throttled’ is doing.
 **BOXER**"
3165,"Enquiry forced changes around a broadcasting channel (5,9) ",RADIO FREQUENCY,"Definition: broadcasting channel
 **Anagram of** (changes) **ENQUIRY FORCED** **containing** (around) **A**
 **R** (**A**) **DIO FREQUENCY*** "
3166,Country is one investing in fish (7) ,TUNISIA,"Definition: Country
 (**IS** **+ I** [Roman numeral for one]) **contained in** (investing in) **TUNA** (fish)
 **TUN** (**IS** **I)** **A **"
3167,"Dreadful to-do in vehicle, giving pet access (3,4) ",CAT DOOR,"Definition: pet access
 **Anagram of** (dreadful) **TO-DO** **contained in** (in) **CAR** (vehicle)
 **CA** (**T DOO***) **R**"
3168,Again rouses prominent scientists to host a late party in small space (9) ,REAWAKENS,"Definition: Again rouses
 **RS** (Royal Society; group of eminent scientists]) **containing** (to host) ([**A** **+ WAKE** {party following a burial or cremation; party for a ‘late’ person}]) **contained in** [in] **EN** [a small space in printing terminology])
 **R** (**E** (**A** **WAKE**) **N**) **S**"
3169,Individual keeping place within the same set-up? (2-4) ,ON-SITE,"Definition: within the same set-up
 **ONE** (individual) **containing** (keeping) **SIT** (put; place)
 **ON** (**SIT**) **E**"
3170,"Game to catch married woman cuddling German (8,6)",CONTRACT BRIDGE,"Definition: Game
 **CONTRACT** (catch [a disease]) **+ BRIDE** (newly married woman) **containing** (cuddling) **G** (German)
 **CONTRACT** **BRID** (**G**) **E**"
3171,Insect to persist with cunning (9) ,DRAGONFLY,"Definition: Insect
 **DRAG ON** (continue slowly and tediously; persist) **+ FLY** (artful; cunning)
 **DRAG ON FLY**"
3172,Shame and tears for executioner (8) ,HEADSMAN,"Definition: executioner
 **Anagram of** (tears) **SHAME AND**
 **HEADSMAN***"
3173,"Brown, in fancy tins, like some coffee (7) ",INSTANT,"Definition: like some coffee
 **TAN** (brown colour) **contained in** (in) **an anagram of** (fancy) **TINS**
 **INS** (**TAN**) **T***"
3174,Most unconventional combination of e.g. and id est (7) ,EDGIEST,"Definition: Most unconventional
 **Anagram of** (combination of) **E.G**. and **ID EST **or****
 **Anagram of** (combination of) **E.G**. and **ID + EST**
 **EDGIEST*** or **EDGI*** **EST**"
3175,Skimpy swimwear enthralling river crowd (6) ,THRONG,"Definition: crowd
 **THONG** (skimpy swimwear) **containing** (enthralling) **R** (river)
 **TH** (**R**) **ONG**"
3176,Articles about source of tenacious Greek character (5) ,THETA,"Definition: Greek character
 (**THE** [definite article] **+ A** [indefinite article] giving articles) **containing** (about) **T** (**first letter of** [source of] **TENACIOUS**)
 **THE** (**T**) **A**"
3177,Streamlined dairy came on post-restructure (11) ,AERODYNAMIC,"Definition: Streamlined
 **Anagram of** (post-restructure) **DAIRY CAME ON**
 **AERODYNAMIC***"
3178,Couple of grams American snorted … crack? (3) ,GAG,"Definition: crack
 (**G** [gram] + **G** [gram] giving a couple of grams) **containing** (snorted) **A** (American)
 **G** (**A**) **G**"
3179,English soldier gets millions in fiddle (5) ,TOMMY,"Definition: English soldier
 **TOY** (play with in an idle way; fiddle) **containing** (gets) (**M** [million] **+ M** [million] giving millions)
 **TO** (**M M**) **Y**"
3180,"Times numbers around average? Not at all! (2,2,5) ",BY NO MEANS,"Definition: Not at all
 **BY** (times, as in 4 **BY** 5 = 20) **+** **(NOS** [numbers]** containing** [around] **MEAN** [average])
 **BY** **NO** (**MEAN**) **S**"
3181,Master criminal aiming a carbine at head (8) ,MAGICIAN,"Definition: Master
 **Anagram of** (criminal) **AIMING A** and **C** (**first letter of** [at head] **CARBINE**)
 **MAGICIAN***"
3182,"Take too much flipping dope, ecstasy and port (6) ",ODESSA,"Definition: port
 **OD** (overdose) **+** (**ASS** [fool; dope] **+ E** [ecstasy drug]) **reversed** (flipping)
 **OD** (**E** **SSA**)<"
3183,"The thing I just said‘s rubbish, husband admitted (4) ",THAT,"Definition: The thing I just said
 **H** (husband) **contained in** (admitted) **TAT** (rubbish)
 **T** (**H**) **AT**"
3184,People like me cause inns to be smashed up (9) ,NUISANCES,"Definition: People like me
 **Anagram of** (to be smashed up) **CAUSE INNS**
 **NUISANCES**"
3185,Weapons for some in a rut said costly instruments (9) ,DEERHORNS,"Definition: Weapons for some in a rut
 **DEER** (**sounds like** [said] **DEAR** [expensive]) **+ HORNS** (musical instruments)
 **DEER HORNS**"
3186,"Fancy I must open large barrel, wanting gallon (4) ",LIKE,"Definition: Fancy
 **I** **contained in** (must open) (**L** [large]** + KEG** [barrel] **excluding** [wanting] **G** [gallons])
 **L** (**I**) **KE**"
3187,Courage and what one might find it in? (6) ,BOTTLE,"Definition: Courage
 **BOTTLE** (somewhere you might find Italian vermouth [It]) double definition
 **BOTTLE**"
3188,Some ‘disc roll errors’ in down browser? (8) ,SCROLLER,"Definition: browser
 **SCROLLER** (**hidden word in** [some] **DISC ROLL ERRORS**) I am not sure what purpose the word ‘down’ has in the clue
 **SCROLLER**"
3189,Harry Hoskins’ left a Parisian to get drug (9) ,IMPORTUNE,"Definition: get drug
 **I’M** (I am [said Harry Hoskins, setter]) **+ PORT** (left side of a ship going forward) **+ UNE** (a French form of an [one])
 **IM PORT UNE**"
3190,Writer grabbing hold of engineers in Pride (5) ,PREEN,"Definition: Pride
 **PEN** (writer) **containing** (grabbing hold of) **RE** (Royal Engineers)
 **P** (**RE**) **EN**"
3191,Fine Happy Mondays dancer out of his head in city abroad (3) ,FEZ,"Definition: city abroad
 **F** (fine) **+ BEZ** (dancer in the Happy Mondays group) **excluding** (out of) **B** (**first letter** [head])
 **F EZ**"
3192,Try gin and it mixed by tenor: extremely tasty substance? (5-6) ,NITTY GRITTY,"Definition: substance
 **Anagram of** (mixed) **TRY GIN** and **IT** **+ T** (tenor) **+ TY** (outer letters of [extremely] TASTY)
 **NITTY GRI*** **T TY**"
3193,A locum tucking into teetotal shot (7) ,ATTEMPT,"Definition: shot
 **A** **+** (**TEMP** [locum] **contained in** [tucking into] **TT** [teetotal])
 **A** **T** (**TEMP**) **T**"
3194,Note Russian fighter is on speed in Settle again (9) ,REMIGRATE,"Definition: Settle again
 **RE** (note of the tonic sol-fa) **+ MIG** (Russian jet fighter plane) **+ RATE** (speed)
 **RE MIG RATE**"
3195,"Smoke methamphetamine under Dutch railway (3,3) ",DRY ICE,"Definition: Smoke
 **D** (Dutch) **+ RY** (railway) **+ ICE** (an illicit drug, a highly synthesized form of methamphetamine)
 **D RY ICE**"
3196,Mindless decisions of nob in rear hurt SAS at front (2-8) ,NO-BRAINERS,"Definition: Mindless decisions
 **NOB** **+ an anagram of** (hurt) **IN REAR** **+ S** (**first letter of** [at front] **SAS**
 **NO B** **RAINER*** **S**"
3197,Dude getting rude ultimately causes shock (4) ,MANE,"Definition: shock
 **MAN** (dude) **+ E (last letter of** [ultimately] **RUDE**
 **MAN E**"
3198,Wag seen with lag all over the papers and TV? (8) ,COMEDIAN,"Definition: Wag
 **CON** (prisoner; lag) **containing** (all over) **MEDIA** (papers, TV etc)
 **CO** (**MEDIA**) **N**"
3199,Good girl in The Mirror? (5) ,GLASS,"Definition: The Mirror
 **G** (good) **+ LASS** (girl)
 **G LASS**"
3200,Flatulence kills folk unable to shut traps! (7) ,GASBAGS,"Definition: folk unable to shut traps
 **GAS** (flatulence) **+ BAGS** (kills [a animal being hunted usually])
 **GAS BAGS**"
3201,"Main Cameron policy ""by egoistic fools"" (3,7) ",BIG SOCIETY,"Definition: Main Cameron policy
 **Anagram of** (fools) **B****Y EGOISTIC**
 **BIG SOCIETY***"
3202,Cold in the extreme? Cold and peaky in the extreme! (9) ,CHILLIEST,"Definition: Cold in the extreme
 **C** (cold) **+ HILLIEST** (have the most peaks; peaky in the extreme)
 **C HILLIEST**"
3203,Issue rebuked soldiers brought about Latin navy (8) ,CHILDREN,"Definition: Issue
 ([**CHID** {rebuked} **+ RE** {Royal Engineers; soldiers}] **containing** [brought about] **L** [Latin]) **+ N** (navy)
 **CHI** (**L**) **D** **RE N**"
