,Clue,Answer,Explanation
13931,"In disguise, spy entertaining unionist Conservative (9)",HIDEBOUND,"Definition: Conservative
HIDE (disguise) + U in [James] BOND"
13932,Define and date key part of vault (English) (8),DESCRIBE,"Definition: Define
D[ate] + ESC (key) + RIB (part of an architectural vault) + E"
13933,Essential to spend first year in the country (5),ITALY,"Definition: country
VITAL with its first letter “spent” + Y"
13934,"Beyond compare, I could be no plainer (9)",NONPAREIL,"Definition: Beyond compare
(NO PLAINER)*"
13935,"Holding back, made one be carried gently (6)",WAFTED,"Definition: carried gently
AFT (back) in WED (made one)"
13936,Capital has to be banked in US city (5),LHASA,"Definition: Capital
HAS in LA (Los Angeles) – Lhasa is the capital of Tibet"
13937,A cross on centre of altar shows charm (6),AMULET,"Definition: charm
A + MULE (cross) + middle letter of alTar"
13938,Rough plan from special executioner (6),SKETCH,"Definition: Rough plan
S[pecial] + KETCH (Jack Ketch, 17th century executioner, whose name became a generic name for an executioner)"
13939,"Exposed to disrepute, ignoring order to be made up (9)",COMPRISED,"Definition: made up
COMPROMISED less OM. This seems to be using the “wrong” use of “comprised”, i.e. “made up” (often in the phrase “comprised of”), as opposed to the traditional sense of containing or included – the difference between “this puzzle is comprised of 30 clues” and “this puzzle comprises 30 clues”"
13940,"Showing no special preference, not land up catching show (2,2,5)",AS IT COMES,"Definition: Showing no special preference
SITCOM (a TV “show”) in reverse (up) of SEA (which is “not land”)"
13941,"Stew made like this on the American frontier? (4,4)",WILD WEST,"Definition: the American frontier
The word STEW is, anagramatically, WILD WEST"
13942,Start again and take for granted pressure is off (6),RESUME,"Definition: Start again
PRESUME less P"
13943,Observe scripture lesson — and what is being studied? (6),REMARK,"Definition: Observe
RE (Religious Education) + MARK (gospel, which might be studied in RE)"
13944,Tempting fruit basket’s last one made in Java (6),APPLET,"Definition: one made in Java
APPLE (tempting fruit from the Garden of Eden story, though it isn’t called an apple there) + [baske]T. Applets in web pages are (or were) written in the Java programming language, now mostly unsupported because of security concerns"
13945,Managed to suppress party as a health hazard (5),RADON,"Definition: a health hazard
DO (party) in RAN (managed)"
13946,"Team in university start a fight (3,2)",MIX IT,"Definition: start a fight
XI (eleven, football or cricket team) in MIT (US university)"
13947,Rat maybe tucking into a bit of butter? It may have a bearing on one’s intake (8),APPESTAT,"Definition: It may have a bearing on one’s intake
PEST (e.g. a rat) in A PAT; the appestat is “believed to control appetite”, hence “may” in the definition"
13948,Exchange some in stalag sent back? (4),SWOP,"Definition: Exchange
Reverse of POWS (prisoners of war)"
13949,"A bit of extra weight put on ere pastry’s disposed of (9, 2 words)",SPARE TYRE,"Definition: A bit of extra weight put on
(ERE PASTRY)*"
13950,"Variety of Scandinavian line, one used to tie up nets etc (6)",NORSEL,"Definition: one used to tie up nets etc
NORSE (old Scandinavian language) + L"
13951,Former king gets patriotic composer in for stock of poems (6),GARNER,"Definition: stock of poems
(Thomas) ARNE (composer of “Rule, Britannia”) in GR (King George – take your pick of six); garner is a literary or poetic word for “store, stock”"
13952,"Hypnotic, McCartneys’ composition, duet at first put out (7)",TRANCEY,"Definition: Hypnotic
Anagram of MCCARTNEY less the “duet” of CC; as the S isn’t involved in the anagram surely it should be “McCartney’s”"
13953,Head of empire going west once laid waste (4),RAST,"Definition: once laid waste
Reverse of TSAR"
13954,These pictures may show recess he adorned with such cherubs (5),PUTTI,"Definition: cherubs
Composite anagram: (THESE PICTURES)* = HE RECESS PUTTI"
13955,Teas interrupted by a split melon (10),CHARENTAIS,"Definition: melon
A RENT in CHAIS"
13956,Want a blend of colder trouser fabric perhaps (10),NEEDLECORD,"Definition: trouser fabric perhaps
NEED (want) + COLDER*"
13957,"Bruce’s hiding place beside loch, providing his chance (5)",CAVEL,"Definition: his chance
CAVE (where Robert the Bruce hid and saw the spide: perhaps here) + L[och]"
13958,Make fun of Old Tom having little energy (4),GIBE,"Definition: Make fun of
GIB (tom cat) + E"
13959,Dresser from Rhyl originally I had found in lake (7),TRIDARN,"Definition: Dresser
R[hyl] I’D in TARN; “dresser” as in “Welsh dresser”, so it might be from Rhyl, though that isn’t part of the definition"
13960,Animate foot-warmer by the sound of it? (6),INSOUL,"Definition: Animate
Homophone of “insole”; I thought an insole was mostly for comfort, but Chambers says it can also be for warmth"
13961,Girl’s heart captured in spin of coin? Imaginary! (6),ONIRIC,"Definition: Imaginary
[g]IR[l] in COIN*; a variant of the perhaps more familiar “oneiric”, meaning “relating to dreams”"
13962,"Types of synthetic rubber openers, almost new, flexible (9)",NEOPRENES,"Definition: Types of synthetic rubber
Anagram of OPENERS + NE[w] – this is the “questionable” plural form referred to in the rubric, presumably as there’s only one form of Neoprene"
13963,Ice sliver for Scotch? Mixed us jigger (half each) (4),GRUE,"Definition: Ice sliver for Scotch
Anagram of U[s] + [rig]GER"
13964,"What’s evident in guest’s last letter, see, penned by a correspondent? (8)",ASCENDER,"Definition: What’s evident in guest’s last letter
C (see) in A SENDER – a lower-case T (last letter of guest) has an ascender"
13965,Aspro dealt with skin infection (5),PSORA,"Definition: skin infection
ASPRO* – related to the more familiar “psoriasis”"
13966,"Good Friday: dad, as RC, prepared the day before (9)",PARASCEVE,"Definition: Good Friday
PA + (AS RC)* + EVE"
13967,Menu extra: mushroom rolled in crust partly (7),SPECIAL,"Definition: Menu extra
Reverse of CEP in SIAL (part of the earth’s crust)"
13968,Rhythmic pattern of motet cheers around highest note rising (5),TALEA,"Definition: Rhythmic pattern of motet 
Reverse of E-LA (“the highest note in old church music”) in TA (thanks, cheers)"
13969,A quantity of lovely gravy is served up in this (6),ARGYLE,"Definition: A quantity of lovely gravy is served up in this
Hidden in reverse of lovELY GRAvy &lit – it’s a kind of gravy boat"
13970,Duck or lift top off (4),TEAL,"Definition: Duck
STEAL (to lift) less its “top”"
13971,Swell strong at sides of river (6),STROUT,"Definition: Swell
R (either “side” of RiveR) in STOUT"
13972,"Regarding desire for intake, commander’s retaining muscles (7)",ORECTIC,"Definition: Regarding desire for intake
RECTI (muscles) in OC, with a rather similar definition to 1a’s"
13973,"Pig (by name) imbibing steins, drunk for duration (11)",PERSISTENCY,"Definition: duration
STEINS* in PERCY – presumably a reference to these sweets"
13974,CERN involved in fashionable item for putting in military defence? (11),INTRENCHING,"Definition: putting in military defence
CERN* in IN THING"
13975,"Aid to measuring distance? A journal mostly filling tiny amounts up (9, 2 words)",STADIA-ROD,"Definition: Aid to measuring distance
A DIAR[y] in reverse of DOTS"
13976,"Student, one taking advantage of support around middle of programme (7)",LEARNER,"Definition: Student
Middle letter of progRamme in LEANER"
13977,"Damaging charge received, a long time coming up? One may be on list (7)",NOMINEE,"Definition: One may be on list
MINE (explosive device, a “damaging charge”) in reverse of EON"
13978,"Aim to miss goose, catching wing (6)",DELOPE,"Definition: Aim to miss
EL in DOPE (idiot, goose)"
13979,"Purposes for Scotch, topping stingers? (6)",ETTLES,"Definition: Purposes for Scotch
[n]ETTLES"
13980,System for rewarding waiters? Patron contributes in part (5),TRONC,"Definition: System for rewarding waiters
Hidden in paTRON Contributes"
13981,Lift after opening of ballet dancer’s leap (5),BRISÉ,"Definition: dancer’s leap
B[allet] + RISE"
13982,Legal rights from period long long ago (4),JURA,"Definition: Legal rights
Double definition – plural of “jus”, a legal right, and another name for the Jurassic period"
13983,How to impersonate Mephisto? (8),NICKNAME,"Definition: Mephisto
To impersonate someone you might NICK (steal) their NAME. Mephisto[pheles] is the name of a devil, so a NICK NAME (as in Old Nick – I’m not sure whether they refer to the same being); it’s also the pseudonym for the long-running barred puzzle series in the Sunday Times"
13984,"The girl is captivated by youngster, one with wings (6)",CHERUB,"Definition: one with wings
HER in CUB"
13985,"Trial involving long case (3,5)",TEA CHEST,"Definition: case
ACHE (long) in TEST"
13986,Fruit with exterior skin that’s more unsightly (6),UGLIER,"Definition: more unsightly
UGLI (fruit) + the “skin” of ExterioR"
13987,"Nature’s pull: possibly nothing better (2,4,5)",NE PLUS ULTRA,"Definition: nothing better
(NATURE’S PULL)*"
13988,Beast is first to get involved in row (5),TIGER,"Definition: Beast
First letter of Get in TIER (row)"
13989,0.033 recurring at the end of April (9),THIRTIETH,"Definition: 0.033 recurring
0.033 recurring represents one thirtieth in decimal notation (strictly speaking it’s a zero and then a recurring 3), and the thirtieth is the last day of April"
13990,Stretches from billionaires (9),ELONGATES,"Definition: Stretches
ELON [Musk] + [Bill] GATES – a very nice charade of elements of the names of two famous billionaires which I don’t think I’ve seen before"
13991,Collar said to be unfinished (5),ROUGH,"Definition: unfinished
Homophone of “ruff” (a fancy collar)"
13992,"Volatile situation arising from money invested in Pott’s fracture (7,4)",TROUBLE SPOT,"Definition: Volatile situation
ROUBLE (money) in POTTS*"
13993,Player‘s boot is tight (6),OBOIST,"Definition: Player
(BOOT IS)*"
13994,"Turn cosy with story to tell, one providing musketeers? (8)",GUNSMITH,"Definition: one providing musketeers
Reverse of SNUG (cosy) + homophone of “myth”"
13995,Hate seeing trusty top steed sent to the knacker’s yard (6),DETEST,"Definition: Hate
Anagram of T[rusty] + STEED"
13996,Brown‘s familiar old joke (8),CHESTNUT,"Definition: Brown
Double definition"
13997,"Name of theory originally left out of parallel universe in silence (3,7,4)",NOT ANOTHER WORD,"Definition: silence
First letters of Name Of Theory, + ANOTHER WORLD (parallel universe) less L"
13998,"Gone out chasing cases of criminal activity — constant or moving target? (4,6)",CLAY PIGEON,"Definition: moving target
GONE* following the “cases” of CriminaL ActivitY + PI (mathematical constant)"
13999,Past prime minister with her unfashionable jacket (5),NEHRU,"Definition: Past prime minister
Splitting un/fashionable we get an anagram of HER UN, and two definitions (closely related, as the Nehru jacket is named after the politician)"
14000,"As anti-mosquito treatment, play it again Sam? (12)",MISQUOTATION,"Definition: play it again Sam?
Anagram ANTI-MOSQUITO; “Play it again, Sam”, a line that doesn’t appear in the film *Casablanca*, is an example of a misquotation"
14001,"Hello, stop stuffing fish in a place of worship! (4,5)",HIGH ALTAR,"Definition: a place of worship
HI (hello) + HALT in GAR (fish)"
14002,Actor in a rumpled mac (8),RAINCOAT,"Definition: mac
(ACTOR IN A)*"
14003,"Intermingling to begin with, Ted Heath and Baker stop fighting (4,3,7)",BURY THE HATCHET,"Definition: stop fighting
Another “lift and separate” (Philistine’s trademark) – BURY (inter) + anagram (“mingling”) of T[ed] HEATH, + CHET (Baker, jazz musician)"
14004,"Initially loud, into brutalist architecture, then quiet (2,5,5)",AT FIRST BLUSH,"Definition: Initially
F (forte, loud) in BRUTALIST* + SH (quiet!)"
14005,Going on again about a former Supreme Court judge (10),RESUMPTION,"Definition: Going on again
RE (about) SUMPTION – Jonathan (Lord) Sumption, former Supreme Court judge, who was in the news last year as a critic of the anti-COVID lockdowns"
14006,Those inclined to vote Tory would have soldier turning up in tatty T-shirts (9),RIGHTISTS,"Definition: Those inclined to vote Tory
Reverse of GI in T-SHIRTS*"
14007,Helps to introduce a session (5),EASES,"Definition: Helps
We have to split of the “in” to indicate inclusion in troducE A SESsion"
14008,Plant I confused with peanut (7),PETUNIA,"Definition: Plant
(I PEANUT)*"
14009,Vehicle with nothing working? That’s a joke (7),CARTOON,"Definition: a joke
CART + O + ON (working)"
14010,Rule about large barrier (4),WALL,"Definition: barrier
Reverse of LAW + L[arge]"
14011,"Bleak loch in storm — nothing escapes it (5,4)",BLACK HOLE,"Definition: nothing escapes it
(BLEAK LOCH)*"
14012,Bear black disaster (5),BRUIN,"Definition: Bear
B + RUIN"
14013,"In fort, help to pronounce on part of rifle (8)",STOCKADE,"Definition: fort
STOCK + homophone of “aid”"
14014,Get engaged (4),MESH,"Definition: Get engaged
Pretty much a straight definition, made mildly cryptic by the more common meaning of the phrase"
14015,Completely? Only somewhat (5),QUITE,"Definition: Completely
Double definition, as in “have you quite finished?” and “quite good”"
14016,Weight around a ton gives a measure of power (4),WATT,"Definition: a measure of power
A T in WT"
14017,Fitting program on old web page (8),APPOSITE,"Definition: Fitting
APP (computer program) + O SITE, though a web site is usually a collection of pages"
14018,"At hotel, commander gets piece of cake (5)",CINCH,"Definition: piece of cake
C-IN-C (commander in chief) + H[otel]"
14019,"Girl‘s daily gamble, missing railway (9)",CHARLOTTE,"Definition: Girl
CHAR (cleaner, daily) + LOTTERY less RY"
14020,Cordial start of meeting after hostilities (4),WARM,"Definition: Cordial
WAR + M[eeting]"
14021,Simulated feeding frenzy (7),FEIGNED,"Definition: Simulated
FEEDING*"
14022,"County symbol: two bottles? (3,4)",RED ROSE,"Definition: County symbol
The two bottles are of RED and ROSÉ wine, giving the symbol of Lancashire (originally of the House of Lancaster)"
14023,"Second-class egg whisk, by the sound of it (4)",BETA,"Definition: Second-class
Homophone (to some of us) of “beater”"
14024,Leave coat by lake (8),FURLOUGH,"Definition: Leave
FUR + LOUGH (lake – Irish equivalent of “loch”)"
14025,"Where to see the time ebbing away (3,3)",BIG BEN,"Definition: Where to see the time
EBBING* – as I’m sure we all know, Big Ben is strictly speaking the bell, so you can’t “see” the time from it, though even the official parliament web site describes it as “probably the world’s most famous clock”"
14026,A column of people (8),BACKBONE,"Definition: A column of people
Cryptic definition – the backbone is the spinal column"
14027,"Busy having illustrations for magazine run off (2,4)",AT WORK,"Definition: Busy
ARTWORK less R"
14028,Desire short journey east (4),HOPE,"Definition: Desire
HOP (short journey) + E"
14029,"Away, drinking can, not overindulging (9)",ABSTINENT,"Definition: not overindulging
TIN (can) in ABSENT"
14030,One may remove bad language from feeble episode (5),BLEEP,"Definition: One may remove bad language
Hidden in feeBLE EPisode"
14031,Make emergency landing in Channel (5),DITCH,"Definition: Make emergency landing
Double definition"
14032,"Writer was a bit of a goose (5,3)",QUILL PEN,"Definition: Writer
Double/cryptic definition"
14033,Taking this position invites a blow in the face (8),WINDWARD,"Definition: position
Cryptic definition, the “blow” being a gust of wind rather than a punch"
14034,House with no stove (6),ORANGE,"Definition: House
O RANGE"
14035,Extremely cheerful and always bright (6),CLEVER,"Definition: bright
C[heerfu]L + EVER (always)"
14036,"Caught by communist, this gives one respect on street (4)",CRED,"Definition: this gives one respect on street
C + RED"
14037,"In hurry, sweeper missing header (4)",RUSH,"Definition: hurry
BRUSH less its first letter"
14038,I don’t care where TV actor originally worked (8),WHATEVER,"Definition: I don’t care
Anagram of WHERE TV A[ctor]"
14039,"Refuse to get secretaries drink (4,2)",PASS UP,"Definition: Refuse
PAS (secretaries) +SUP. Perhaps the definition is “refuse to get”, for added elegance"
14040,Queen always surrounded by a lot of old money (9),GUINEVERE,"Definition: Queen
EVER (always) in GUINE[a]"
14041,Right to live in the city though it did have strings attached (5),REBEC,"Definition: it did have strings attached
R + BE (live) in EC (City of London postcode) – the rebec is an old stringed instrument"
14042,Watch it! He’s angling for trouble (12),NIGHTINGALES,"Definition: Watch
(IT HE’S ANGLING)* – a watch (I learned today) is a group of nightingales"
14043,Hairy bloke in middle of the sauna (4),ESAU,"Definition: Hairy bloke
Hidden in the middle of thE SAUna. As Jacob, Esau’s twin, says in Genesis 27:11: “Behold, Esau my brother is a hairy man, and I am a smooth man:” – memorably recited in Alan Bennett’s sermon"
14044,Put in grave situation — people in Northern Territory being detained (10),INTERNMENT,"Definition: being detained
INTER (bury, put in a grave) + MEN in NT"
14045,Debauchery of girl condemned (getting in quick) (10),PROFLIGACY,"Definition: Debauchery
(OF GIRL)* in PACY"
14046,When caught only cuddling (4),ONCE,"Definition: When
C[aught] in ONE (only); when=once as in “when/once I’ve finished this puzzle…”"
14047,"Unseated riders, those unfamiliar with a powerful horse initially restrained (12)",STRAPHANGERS,"Definition: Unseated riders
A P[owerful] H[orse] in STRANGERS – referring to standing passengers on London Underground trains etc"
14048,Point to Sally’s dress (5),EQUIP,"Definition: dress
E (compass point) + QUIP (sally)"
14049,"Touch wrong handle on boat, some might say (9)",SCINTILLA,"Definition: Touch
Homophone of “sin” (wrong) + “tiller” (a handle on a boat)"
14050,Makes dirty joke finally in second bar (6),SMEARS,"Definition: Makes dirty
[jok]E in S MARS (bar)"
14051,Chain fences round square (8),PENNINES,"Definition: Chain
NINE (a square number) in PENS (fences). The Pennines are a chain of hills"
14052,Conduct was largely good at start of evening (4),WAGE,"Definition: Conduct
WA[s] + G + E[vening]"
14053,"I doubt that oaf is about to show up (2,2)",AS IF,"Definition: I doubt that
Hidden in reverse oaF IS About"
14054,"Close to scene, police in charge encouraging evacuation (6)",EMETIC,"Definition: encouraging evacuation
[scen]E + MET (Metropolitan Police) + IC"
14055,"Plant hangers designed with petals (8,5)",ELEPHANT GRASS,"Definition: Plant
(HANGERS PETALS)*"
14056,Superior skill keeps Josh’s associate at table (8),ARROGANT,"Definition: Superior
ROGAN (as in the Indian dish Rogan Josh) in ART"
14057,Officers not the first choice to convert Poles (10),SUBALTERNS,"Definition: Officers
SUB (substitute, not the first choice) + ALTER + N S (poles)"
14058,New era shortly — PC state the end of white van man? (10),PACESETTER,"Definition: van man
Anagram of ER[a] + PC STATE + [whit]E. A pacesetter might be “in the van” (leading), so a “van man”"
14059,"Wise old head active in emergencies (8,5)",EMINENCE GRISE,"Definition: Wise old head
(IN EMERGENCIES)*"
14060,Go to collect new guides — they’re probably in the office (10),PENPUSHERS,"Definition: they’re probably in the office
N[ew] in PEP (go) + USHERS (guides) – this took me a while to parse as I was trying to make go = PEE"
14061,"Somewhere in LA likewise being picked up in bar — you can bet on it (5,5)",BATON ROUGE,"Definition: Somewhere in LA
TO (homophone of “too”, likewise) in BAN (bar) + ROUGE (what you can bet on in Roulette) – LA standing for Louisiana rather than Los Angeles"
14062,Crafty old man meets a killer in the house (8),FLYPAPER,"Definition: killer in the house
FLY (crafty) + PA (old man) + PER (a)"
14063,Risk includes rector touching Norman’s neighbour (6),BRETON,"Definition: Norman’s neighbour
R[ector] in BET (risk) + ON (touching); Brittany is next to Normandy"
14064,Clear but doesn’t have one idea (4),PLAN,"Definition: idea
PLAIN (clear) less I"
14065,Land of the Rising Sun holding American (4),LAOS,"Definition: Land
A[merican] in reverse of SOL"
14066,One with good cause to be a fare dodger? (6-7),HUNGER‑STRIKER,"Definition: One with good cause to be a fare dodger
An extended cryptic definition, with “fare” referring to food"
14067,Home schooling makes sense (9),INTUITION,"Definition: sense
IN (home) + TUITION"
14068,"Low-down beam, large only at one end (5)",INTEL,"Definition: Low-down
LINTEL with only one of the surrounding Ls"
14069,Devil of a stalemate in court (5),DEUCE,"Definition: Devil
Double definition"
14070,Info caught in material on file reveals crisis (9),EMERGENCY,"Definition: crisis
GEN (information) + C[aught] in EMERY"
14071,Old AC/DC popular song covers in show (7),EXHIBIT,"Definition: show
EX (old) + BI (bi-sexual, AC/DC) in HIT (popular song)"
14072,Group of motorists with articles about gas pipe? (7),TRACHEA,"Definition: gas pipe
RAC (Royal Automobile Club) in THE A (definite and indefinite articles)"
14073,"Why things go wrong in ground cabbage dish (4,3)",SOD’S LAW,"Definition: Why things go wrong
SOD (earth, ground) + SLAW"
14074,Ace fish wraps in cooker (7),COSTARD,"Definition: cooker
STAR (ace) in COD – a costard is a variety of cooking apple"
14075,"Knowing where to spend a penny, then another (2,3,4)",IN THE LOOP,"Definition: Knowing
IN THE LOO (where to “spend a penny”) + P (another penny)"
14076,Better soldiers leaving in the open air (5),OUTDO,"Definition: Better
OUTDOOR less OR (Other Ranks, soldiers)"
14077,"Primate seized by bird, nimbly from behind (5)",INDRI,"Definition: Primate
Hidden in reverse of bIRD NImbly. The indri is a type of lemur"
14078,Ordered a wine list — it’s sizable for gourmands (9),WAISTLINE,"Definition: it’s sizable for gourmands
(A WINE LIST)* – referring to a gourmand being a greedy person, rather than one with “a discerning appreciation of good food and wine”, which might not necessarily lead to a large waistline"
14079,"How to make new doors fail test of reliability (5,4,4)",BREAK ONE’S WORD,"Definition: fail test of reliability
If you BREAK (i.e. rearrange) ONE’S WORD you get “new doors”"
14080,Little nude cavorts around virgin (9),UNTOUCHED,"Definition: virgin
TOUCH (a little) in NUDE*"
14081,Outspoken men making an appearance (5),GUISE,"Definition: appearance
Homophone of “guys”"
14082,Pierre’s really ditching very dated clothes (7),RAIMENT,"Definition: dated clothes
VRAIMENT (French “truly”, “really”) less V – “dated” because it’s an old word for clothes"
14083,Touching line from male who’s been on sunbed? (7),TANGENT,"Definition: Touching line
The man on the sunbed might be a TAN GENT"
14084,"Fishy product occupies schooner, say (9)",ISINGLASS,"Definition: Fishy product
IS IN GLASS (e.g. a schooner) – familiar from “The Surrey With the Fringe on Top”: “With isinglass curtains y’ can roll right down, In case there’s a change in the weather.”"
14085,John Bull’s back in wealthy English institution (5),ELTON,"Definition: John
Last letter of bulL in ETON (wealthy school, or school for the wealthy)"
14086,"Nice wine and a lot of hard liquor for someone like me (7,6)",KINDRED SPIRIT,"Definition: someone like me
KIND (nice) + RED (wine) + most of SPIRIT[s]"
14087,"Tease in literary work, not easily understood (4,4,2,3)",PLAY HARD TO GET,"Definition: Tease
PLAY (literary work) + HARD TO GET (not easily understood)"
14088,Dancers here are in dances — she may be one of them (9),BALLERINA,"Definition: she may be one of them
BALL (where dancers are found) + (ARE IN)*"
14089,"Try to keep lithe, training to be so? (9)",HEALTHIER,"Definition: so
LITHE* in HEAR (to try, as in a court)"
14090,"Promoters of health resort show influencers here (4,3)",WHO’S WHO,"Definition: influencers here
WHO (World Health Organisation) + SHOW*"
14091,Flip over how big an accessory is? (7),CAPSIZE,"Definition: Flip over
CAP SIZE – a cap can be a clothing accessory"
14092,Henry’s house party in revolutionary groove (5),TUDOR,"Definition: Henry’s house
DO (party) in reverse of RUT; the royal house of King Henrys VII and VIII"
14093,"Where nail may be caught, getting pulled (2,3)",ON TOW,"Definition: getting pulled
Homophone of “on toe”"
14094,"Film Aussie’s welcome to screen about animal (9,3)",GROUNDHOG DAY,"Definition: Film
ROUND (about) HOG (animal) in G’DAY (Australian greeting)"
14095,Practised fitting coats of Parisian (5),ADEPT,"Definition: Practised
DE (French “of”) in APT (fitting)"
14096,Bravado deserted guilty party (7-2),DERRING‑DO,"Definition: Bravado
D (deserted) + ERRING (guilty) + DO (party)"
14097,It’s viewed as what followed Labour’s Callaghan era? (7),FOOTAGE,"Definition: It’s viewed
James Callaghan was succeeded as leader of the Labour party by Michael Foot, hence the FOOT AGE"
14098,Store silicon in warehouse (7),DEPOSIT,"Definition: Store
SI in DEPOT"
14099,Rough copies spread in clergyman’s office (10),EPISCOPATE,"Definition: clergyman’s office
COPIES* + PATÉ"
14100,"Ancient Middle East kingdom, way back (4)",EDOM,"Definition: Ancient Middle East kingdom
Reverse of MODE (way)"
14101,Frank or Stuart more than once plugs American news channel (4),ANNE,"Definition: Frank
Hidden in both (“more than once”) americAN NEws and chANNEl; and two definitions-by-example: diarist ANNE Frank, and Queen ANNE, last of the Stuart monarchs"
14102,"Early period in 1 across? (5,5)",FIRST LIGHT,"Definition: Early period
Double definition: 1 across is the FIRST LIGHT in the grid"
14103,Inclination to leave out the front entrance (7),ENCHANT,"Definition: entrance
[P]ENCHANT"
14104,Theatre about to host prancing Tina Turner? (7),PAINTER,"Definition: Turner?
TINA* in reverse of REP (repertory theatre); def-by-example of the painter J M W Turner"
14105,"Curiously wild at greeting a crashing bore (5,4)",TIDAL WAVE,"Definition: a crashing bore
(WILD AT)* + AVE (Roman greeting)"
14106,"Eyeballs possibly globes, but not black (5)",OGLES,"Definition: Eyeballs
Anagram of GLOBES less B"
14107,"At lido, pose in pants? It’s what strippers do (12)",DESPOLIATION,"Definition: It’s what strippers do
(AT LIDO POSE IN)*"
14108,A pope’s man metamorphosed in a novel (9),GREGORIAN,"Definition: A pope’s
GREGOR (Gregor Samsa is changed into a “monstrous vermin” in Franz Kafka’s “The Metamorphosis”) + ~~IAN (man)~~ (IN A)*; there have been 16 Pope Gregorys, as well as two “anti-popes”. The definition includes the ‘s so as to mean “of a pope”"
14109,Away fixture is better (8),OUTMATCH,"Definition: better
OUT (away) + MATCH (fixture)"
14110,Jog in a revealing state around Germany’s capital (5),NUDGE,"Definition: Jog
G[ermany) in NUDE"
14111,Point grasped by star American historian (9),HERODOTUS,"Definition: historian
DOT (point) in HERO US"
14112,Almost caught flu (6),GRIPPE,"Definition: flu
GRIPPE[d]"
14113,Debates lacking energy in the Guardian (5),ARGUS,"Definition: the Guardian
ARGUES less E"
14114,Return of Puck with wonderful puzzle (6),BAFFLE,"Definition: puzzle
Reverse of ELF + FAB"
14115,Mechanical saw bishop lifted (6),BOTTOM,"Definition: Mechanical
Reverse of MOTTO (saw) + B. Bottom is one of the Mechanicals in “A Midsummer Night’s Dream” (is it just a coincidence that this follows a clue mentioning Puck, also a character in MSND?)"
14116,"It may be shot or longer drink, holding a party (9)",PAINTBALL,"Definition: It may be shot
A in PINT (“long drink”) + BALL (party); another “coincidence” with this and PAINTER at 24a"
14117,Drug from figure with a short amount of coke (9),DIGITALIN,"Definition: Drug
DIGIT (figure) + A LIN[e] (amount of cocaine)"
14118,Composer from Britain penning number one (8),ALBINONI,"Definition: Composer
NO (number) in ALBION + I. Sadly, Albinoni is probably best known these days for a piece he didn’t write."
14119,People staying dry without a bit of clothing in scripture (6),AVESTA,"Definition: scripture
VEST (a bit of clothing) in AA (Alcoholics Anonymous: people staying “dry”, or at least trying to) – “without” means “outside” here; the Avesta is a collection of religious texts of Zoroastrianism"
14120,Refuse to carry hard kind of metal (6),THRASH,"Definition: kind of metal
H in TRASH; referring to the music subgenre"
14121,Hammer in part of building work (6),WALLOP,"Definition: Hammer
WALL (part of a building) + OP (opus, work); a third coincidence with this following THRASH: am I missing something?"
14122,"Naughty so-and-so, say, twirling bum (5)",CADGE,"Definition: bum
CAD (a “naughty so-and-so”) + reverse of EG (say)"
14123,Letters of Euripides showing devout image (5),PIETÀ,"Definition: devout image
Two Greek letters: PI + ETA. A Pietà is a depiction of the Virgin Mary cradling the body of Jesus: there’s a famous one by Michelangelo"
14124,"Fashion, feature of modernism I think (5)",SMITH,"Definition: Fashion
Hidden in moderiSM I Think, with both “fashion” and SMITH as verbs – a nice easy one to get us started"
14125,RC congregation is engaged in branch of learning after mass (7),MARISTS,"Definition: RC congregation
M + IS in ARTS"
14126,"Joint response to SOS? Signal to act follows after areas rise turbulently (12, 2 words)",AIR-SEA RESCUE,"Definition: Joint response to SOS
(AREAS RISE)* + CUE (signal to act)"
14127,"Former monarch, we reflected, came to maturity (4)",GREW,"Definition: came to maturity
GR (Georgius Rex – take you pick from the six so far)"
14128,Fashionable style has abandoned orangey dyes (4),CHIC,"Definition: Fashionable
CHICHAS (orange dyes) less HAS"
14129,"Chopper for hire? Chopper, independent, following direction to Scotland (7, 2 words)",AIR TAXI,"Definition: Chopper for hire
AIRT (Scots “direction”) + AX (chopper) + I"
14130,Loot from the past I found in grand house (6),MAINOR,"Definition: Loot from the past
I in MANOR"
14131,Bank involved with brief transactions in market (4),KAME,"Definition: Bank
I would call this an indirect subtractive anagram: KAME + TR is an anagram of MARKET"
14132,Showy bird supplied by one seeing to pets on a small scale? (7),MINIVET,"Definition: Showy bird
MINI-VET"
14133,Penning extremes of eloquence the leader writer briefly got the giggles (7),TEE-HEED,"Definition: got the giggles
E[loquenc]E in THE ED[itor]"
14134,Big fish creating no splash odd characters missed (4),OPAH,"Definition: Big fish
Even letters of nO sPlAsH"
14135,"Place for tools, second in garden opening presto? Far from it (6)",LEAN-TO,"Definition: Place for tools
Second letter of gArden in LENTO (slowly: the opposite of presto in music)"
14136,Scrap merchants? They’re close to collapse (7),TOTTERS,"Definition: Scrap merchants
Double definition – for the second, totters can be a noun, meaning a tottering movement, which could precede a collapse"
14137,It portrayed a novelist’s life whiskey cut short (4),IRIS,"Definition: It portrayed a novelist’s life
IRIS[h Whiskey], and the title of a biography of Iris Murdoch written by her husband, John Bayley. It was also made into a film, with Judi Dench playing the older Iris and Kate Winslet the younger"
