,Clue,Answer,Explanation
14653,"Marine deserter cheers, coming round for one marine event",REGATTA,"Definition: marine event
E.G. (=for one) in [RAT (=marine deserter, i.e. from a sinking ship) + TA (=cheers, thank you)]"
14654,Majority accepting name applied to recent monarch of great significance,MONSTER,"Definition: of great significance
[N (=name) in MOST (=majority)] + ER (=recent monarch, i.e. Elizabeth Regina); “a monster reform” would be one of great significance"
14655,French composer with obligation to follow it,SATIE,"Definition: French composer
SA (=it, i.e. sex appeal) + TIE (=obligation); the reference is to French composer Eric Satie (1866-1925)"
14656,I note Star Wars villain appearing deceptive?,INSIDIOUS,"Definition: appearing deceptive?
I + N (=note, as in N.B.) + SIDIOUS (=Star Wars villain, i.e. Darth Sidious)"
14657,"Good stuff on radio, with sparkle",GLISTENING,"Definition: with sparkle
G (=good) + LISTENING (=stuff on radio)"
14658,Pulse in dicky heart always lagging initially,DHAL,"Definition: Pulse
**D**<icky> **H**<eart> **A**<lways> **L**<agging>; “initially” means first letters only are used; dhal is the pigeon pea, cultivated in India"
14659,Data novice working with it is switching off,DEACTIVATION,"Definition: switching off
*(DATA NOVICE + IT); “working” is anagram indicator"
14660,Unionist made out an upward path?,MOUNTAINSIDE,"Definition: an upward path?
*(UNIONIST MADE); “out” is anagram indicator"
14661,Recalled some lack radiance in this?,DARK,"Definition: this
Reversed (“recalled”) and hidden (“some”) in “lac**K** **RAD**iance”; semi- & lit."
14662,Media manipulator backing rubbish and fake shots,SPIN DOCTOR,"Definition: Media manipulator
ROT (=rubbish) + COD (=fake, mock, sham) + NIPS (=shots, of liquor); “backing” indicates reversal"
14663,Boosting consumption blocked by tax cut,ELEVATING,"Definition: Boosting
**LEV**<y> (=tax; “cut” means last letter is dropped) in EATING (=consumption)"
14664,Purpose of Elba island no longer under French control?,EXILE,"Definition: Purpose of Elba
EX-ÎLE (=cryptically, island no longer under French control); Elba was the island to which Napoleon Bonaparte was exiled"
14665,Instinct to secure supplies for a horse,NOSEBAG,"Definition: supplies for a horse
NOSE (=instinct, e.g. for a bargain) + BAG (=to secure, net)"
14666,People obstructing attempt to produce delicate work,TRACERY,"Definition: delicate work
RACE (=people) in TRY (=attempt)"
14667,Give up new plan editor dismissed,RESIGN,"Definition: Give up
**R**<ed>**ESIGN** (=new plan); “editor (=ED)” means letters “ed” are dropped"
14668,"Game, mostly very friendly, though grotesque",GOTHIC,"Definition: grotesque
GO (=game, from China) + **THIC**<k> (=very friendly, as in as thick as thieves; “mostly” means last letter is dropped)"
14669,Matter sorted out by hospital specialism’s medical intervention,TREATMENT,"Definition: medical intervention
ENT (=hospital specialism, as in ear, nose and throat) + *(MATTER); “sorted out” is anagram indicator"
14670,Story contributing to an out-of-this-world film,ALIEN,"Definition: out-of-this-world film
LIE (=story, falsehood) in AN; the reference is to the Alien series of sci-fi films that started in 1979"
14671,Marine SOS at sea – lots of rock formations?,MASONRIES,"Definition: lots of rock formations?
*(MARINE SOS); “at sea” is anagram indicator"
14672,Prompt to overlook good sculpture?,NUDE,"**NUD**<g>**E** (=prompt, reminder); “to overlook good (=G)” means letter “g” is dropped"
14673,"Chariot out of control, source of claim regarding foot",TROCHAIC,"Definition: regarding foot
*(CHARIOT) + **C**<laim> (“source of” means first letter only); “out of control” is anagram indicator; trochaic refers to metric feet in verse"
14674,Sound from the bushes indicating rural crime,RUSTLING,"Definition: Sound from the bushes
Double definition: rustling leaves are a “sound from the bushes” AND cattle rustling are a “rural crime”"
14675,Cold water movement having a severe impact,CRIPPLING,"Definition: having a severe impact
C (=cold, on tap) + RIPPLING (=water movement); e.g. crippling inflation has a severe impact"
14676,A US lawyer taking care of variety of modern stars,ANDROMEDA,"Definition: stars
*(MODERN) in [A + DA (=US lawyer, i.e. district attorney)]; Andromeda is a constellation of stars"
14677,"A little thing fades, going belly-up, then sadly gone",SMIDGEON,"Definition: A little thing
SMID (DIMS=fades; “going belly-up” indicates vertical reversal) + *(GONE); “sadly” is anagram indicator"
14678,Ammo for archers // falls out,QUARRELS,"Definition: Ammo for archers
Double definition: quarrels are square-headed arrows, hence “ammo for archers” AND quarrels is rows, argues, hence “falls out”"
14679,Indication of rank bovine material being linked to source of smell,STRIPE,"Definition: Indication of rank
**S**<mell> (“source of” means first letter only) + TRIPE (=bovine material); in the military, stripes on uniforms are indications of rank"
14680,Mistake nearly all picked up over variable in astronomical model,ORRERY,"Definition: astronomical model
ORRER (ERRO-r=mistake; “nearly all picked up over” means all but last letter are vertically reversed) + Y (=variable, in algebra); an orrery is a clockwork model of the solar system"
14681,Hearing of a nobleman giving you time of day?,NIGHT,"Definition: time of day?
Homophone (“hearing”) of “knight (=a nobleman)”"
14682,Prod about masculine post,JAMB,"Definition: post
M (=masculine) in JAB (=prod, poke); a jamb is the side post of a door"
14683,Man serving extravagant old artist,GIOTTO,"Definition: artist
GI (man serving, in US army) + OTT (=extravagant, i.e. over the top) + O (=old, as in OT); the reference is to the medieval Italian painter Giotto (Di Bondone)"
14684,"As much clothing used to be smart, husband’s seen inside it",WASHABLE,"Definition: As much clothing
H (=husband) in [WAS (=used to be) + ABLE (=smart, clever)]"
14685,"Teacher this person backed, one controlling a pupil",IRIS,"Definition: one controlling a pupil
SIR (=teacher) + I (=this person, i.e. Rodriguez); “backed” indicates a reversal; the reference is to the anatomy of the eye"
14686,Top sloe gin mixed for expert in the jug,PENOLOGIST,"Definition: expert in the jug
*(TOP SLOE GIN); “mixed” is anagram indicator; penology is the study of punishment in its relation to crime, with “jug” being a slang word for “prison”"
14687,"Covering face, girl blunders on the phone",MISDIALS,"Definition: blunders on the phone
DIAL (=face, of clock) in MISS (=girl)"
14688,Game of Diplomacy about to incorporate a little cash,TIPCAT,"Definition: Game
1P (=a little cash) in TCAT (TACT=diplomacy; “about” indicates reversal); tipcat is a game in which the cat is struck with a cat-stick and made to flip up!"
14689,Zombie’s outside? Fetch guards over one’s seen in street,ZEBRA CROSSING,"Definition: one’s seen in street
**Z**<ombi>**E** (“outside” means first and last letters only) + [ACROSS (=over) in BRING (=fetch)]"
14690,Rolling Stones material is for a younger singer,ALANIS MORISSETTE,"Definition: a younger singer
*(STONES MATERIAL IS); “rolling” is anagram indicator; the reference is to Canadian-American singer-songwriter Alanis Morissette (1974-)"
14691,Dated cooler Spanish tennis player over time,ALCATRAZ,"Definition: Dated cooler
T (=time) in ALCATRAZ (=Spanish tennis player, Carlos); Alcatraz is an old prison, hence “dated cooler”"
14692,"Writer’s life filled with reading, say",BIRO,"R (=reading, say, i.e. one of the three Rs) in BIO (=life, i.e. biography)"
14693,A steak may be so // good for you,WELL DONE,"Definition: A steak may be so // good for you
Double definition"
14694,,,Definition:
14695,One feeding wild eats sushi which could be better,SUCH AS IT IS,"Definition: which could be better
I (=one) in *(EATS SUSHI); “wild” is anagram indicator"
14696,Watering hole around international hotel in seaside resort,BIARRITZ,"Definition: seaside resort
[I (=international) in BAR (=watering hole)] + RITZ (=hotel)"
14697,"Climbing mountain, I’m surprised to create excitement",HOOPLA,"Definition: excitement
ALP (=mountain) + OOH (=I’m surprised); “climbing” indicates vertical reversal; hoopla is excitement, fuss, to-do, in US slang"
14698,Loners I help to entertain recently,ISOLATES,"Definition: Loners
I + [LATE (=recently) in SOS (=help, i.e. distress call)]; a social isolate is a loner"
14699,Fancy lager and beer bottles right for bulky characters,LARGE PRINT,"Definition: bulky characters
*(LAGER) + [R (=right) in PINT (=beer)]; “fancy” is anagram indicator"
14700,Part of blood line going through grandmother,PLASMA,"Definition: Part of blood
L (=line) in PA’S MA (=grandmother, cryptically)"
14701,,,Definition:
14702,People called Barbara in swanky residence,WINDSOR CASTLE,"Definition: swanky residence
WINDSOR (=Barbara, i.e. late English actress) + CASTLE (=Barbara, i.e. late English politician)"
14703,Youth attending parties; broadcasting covers of LadBaby with style,DEBONAIRLY,"Definition: with style
DEB (=youth attending parties, i.e. débutante) + ON AIR (=broadcasting) + **L**<adbab>**Y** (“covers of” means first and last letter only)"
14704,One examining Jenny? Also Oscar and Rex,ASSESSOR,"Definition: One examining
ASSESS (=Jenny?, i.e. a female ass, cryptically) + O (=Oscar, in radio telecommunications) + R (=Rex, i.e. king)"
14705,Travel in minor thoroughfare south of Indian region,GO ABROAD,"Definition: Travel
GOA (=Indian region) + B ROAD (=minor thoroughfare)"
14706,"Dish in oven, initially halved",LOOKER,"Definition: Dish
COOKER (=oven); “initially halved” means that initial letter “C” (=100 in Roman numerals) becomes “L” (=50 in Roman numerals); a dish is a good-looking person, hence “looker”"
14707,Python shelters in church,CLEESE,"Definition: Python
LEES (=shelters) in CE (=church, i.e. Church of England); the reference is to English actor John Cleese (1939-), known for starring in the Monty Python films"
14708,"Money in Madison County, but not all of it",BUCK,"Definition: Money in Madison
**BUCK**<s> (=county, i.e. Buckinghamshire; “but not all of it” means last letter is dropped); Madison is the state capital of Wisconsin"
14709,Break in school meals initially is welcomed,SCHISM,"Definition: Break
IS in [SCH (=school) + **M**<eals> (“initially” means first letter only]"
14710,Scandinavian drinking good English beers,LAGERS,"Definition: beers
[G (=good) + E (=English)] in LARS (=Scandinavian, i.e. a Swedish forename)"
14711,Recited Communist broadcast,READ,"Definition: Recited
Homophone (“broadcast”) of “Red (=Communist)”"
14712,Think of characteristic sound by male animal in Germany,CALL TO MIND,"Definition: Think of
CALL (=characteristic sound, of animal) + TOM (=male animal) + IN + D (=Germany, in IVR)"
14713,"My first is in rift and also in Chris, My whole is in sift and in this",RIDDLE,"Definition: this
The first letter of riddle also figures in rift and in Chris; a sift is a riddle, sieve, and the whole clue takes the form of a rhyming riddle!"
14714,Part of unaccounting editorial is not tainted,UNTINGED,"Definition: not tainted
Hidden (“part of”) in “unacco**UNTING** **ED**itorial”"
14715,Friend with title becomes fortune-teller,PALMISTER,"Definition: fortune-teller
PAL (=friend) + MISTER (=title)"
14716,House in Kent region where fertile old woman lived,SHOE,"Definition: where fertile old woman lived
HO (=house, i.e. abbreviation) in SE (=Kent region, in UK); the reference is to the nursery rhyme about the old woman (and mother of many, hence “fertile”) who lived in a shoe"
14717,Labourer returning additional heroin is dispatched,SERF,"Definition: Labourer
**FRES**<h> (=additional, new, e.g. of input, evidence); “heroin (=H)” is dispatched” means letter “h” is dropped; “returning” indicates reversal"
14718,Poor writer’s describing psychiatrist’s brother,PENNILESS,"Definition: Poor
NILES (=psychiatrist’s brother, in the US sitcom Frasier) in PEN’S (=writer’s)"
14719,Dessert from America – I ruin it on the counter,TIRAMISU,"Definition: Dessert
US (=America) + I + MAR (=ruin) + IT; “on the counter (=contrary)” indicates reversal"
14720,Despicable individual back in water with swimmer,ROTTER,"Definition: Despicable individual
<wate>**R** (“back in” means last letter only) + OTTER (=swimmer)"
14721,"Yes, I roll up pants in a risky way",PERILOUSLY,"Definition: in a risky way
*(YES I ROLL UP); “pants (=rubbish)” is anagram indicator"
14722,New plugs placed in boat,PUNT,"Definition: boat
N (=new) in PUT (=placed)"
14723,Intensify revolutionary requirement to include exercises,DEEPEN,"Definition: Intensify
PE (=exercises, i.e. physical education) in DEEN (NEED=requirement; “revolutionary” indicates reversal)"
14724,Too tense to leave in a conspicuous manner,OVERLY,"Definition: Too
**OVER**<t>**LY** (=in a conspicuous manner); “tense (=T, in grammar) to leave” means letter “t” is dropped"
14725,That woman disrupted a method of killing animals,SHEHITA,"Definition: method of killing animals
SHE (=that woman) + HIT (=disrupted) + A; shehita is the slaughtering of animals in accordance with rabbinical law"
14726,Bella was able to purchase alcohol for this reason?,HADID,"Definition: Bella
HAD ID (to show the seller) (=was able to purchase alcohol for this reason); Bella Hadid is an American model (1996-)"
14727,Head of Christian church stops to figure out favourable outcome,SUCCESS,"Definition: favourable outcome
[**C**<hristian> (“head of” means first letter only) + CE (=Church, i.e. Church of England)] in SUSS (=figure out)"
14728,"Clever like King, briefly Egypt’s leader",ASTUTE,"Definition: Clever
AS (=like) + TUT (=King, briefly, i.e. Tutankhamun) + **E**<gypt> (“leader” means first letter only)"
14729,Man with helmet ordered cheese,EMMENTHAL,"Definition: cheese
*(MAN + HELMET); “ordered” is anagram indicator"
14730,"Outspoken prophet of lust, perhaps, is genuine",SINCERE,"Definition: genuine
Homophone (“outspoken”) of “sin (=lust, perhaps) + seer (=prophet)”"
14731,Composer buys a secluded complex,CLAUDE DEBUSSY,"Definition: Composer
*(BUYS A SECLUDED); “complex” is anagram indicator"
14732,Seaman eats fish spread,MARGARINE,"Definition: spread
GAR (=fish) in MARINE (=seaman)"
14733,Gratuity in post is money for living expenses,STIPEND,"Definition: money for living expenses
TIP (=gratuity) in SEND (=post, e.g. a letter)"
14734,Dash over to look at very renowned dancer,NUREYEV,"Definition: renowned dancer
NUR (RUN=dash; “over” indicates vertical reversal) + EYE (=to look at) + V (=very); the reference is to Soviet-born ballet dancer Rudolf Nureyev (1938-93)"
14735,Recalled desire to fondle soprano’s spare tyre,STEPNEY,"Definition: spare tyre
YEN (=desire) + PET (=fondle, stroke) + S (=soprano); a stepney is a spare wheel, in old slang"
14736,Sugar found in bone and lobster occasionally,RIBOSE,"Definition: Sugar
RIB (=bone) + <l>**O**<b>**S**<t>**E**<r> (“occasionally” means alternate letters only are used); ribose is a type of sugar, a pentose"
14737,Spot a piranha devouring large mammal,TAPIR,"Definition: large mammal
Hidden (“devouring”) in “spo**T** **A PIR**anha”"
14738,"Deserving wild, drunken celebration after 25 years",SILVER WEDDING,"Definition: celebration after 25 years
*(DESERVING WILD); “drunken” is anagram indicator"
14739,Backer of a new hair lotion?,ANGEL,"Definition: Backer
A + N (=new) + GEL (=hair lotion); e.g. a business angel backs new entrepreneurs"
14740,Teaching graduate following forward and back game is confused,PERTURBED,"Definition: confused
PERT (=forward, cheeky) + UR (RU=game, i.e. rugby union; “back” indicates reversal) + B ED (=teaching graduate, i.e. Bachelor of Education)"
14741,Bliss when simple starters of cherry stuffed tomatoes are consumed,ECSTASY,"Definition: Bliss
**C**<herry> **S**<tuffed> **T**<omatoes> (“starts of” means first letters only) in EASY (=simple)"
14742,Joins those who fight losing independence,SOLDERS,"Definition: Joins
**SOLD**<i>**ERS** (=those who fight); “lacking independence (=I)” means letter “i” is dropped"
14743,Rubbish journey back from France,TRIPE,"Definition: Rubbish
TRIP (=journey) + <franc>**E** (“back from” means last letter only is used)"
14744,Resist US coffee shop with no celebs outside,BUCK,"Definition: Resist 
<star>**BUCK**<s> (=US coffee shop); with no celebs (=STARS) outside” means letters “stars” at beginning and end of word are dropped; to resist a trend is to buck it"
14745,"Small number, about 12",NOON,"Definition: 12
NO (=number; “small” indicates abbreviation) + ON (=about, regarding)"
14746,Chronicle of sinister-looking cookers,SAGA,"Definition: Chronicle
AGAS (=cookers); “sinister-looking”, i.e. left-facing, indicates reversal"
14747,Old royal domain losing millions,REAL,"Definition: Old royal
**REAL**<m> (=domain); “losing millions (=M)” means letter “m” is dropped; real is an obsolete word for royal"
14748,Haughty ladies maybe found in the middle of Staffs,ALOOF,"Definition: Haughty
LOO (=Ladies maybe, i.e. toilets) in <st>**AF**<fs> (“the middle of” means the middle two letters only are used)"
14749,Neigbourhood // cut in four,QUARTER,"Definition: Neigbourhood // cut in four
Double definition; cf. the Latin Quarter in Paris AND to be hung, drawn and quartered"
14750,British hotel converted into House of Congress,BROTHEL,"Definition: House of Congress
BR (=British) + *(HOTEL); “converted” is anagram indicator; cryptically, a brothel could be described as a “house of congress (=sexual intercourse)”!"
14751,All-out event is in disarray,INTENSIVE,"Definition: All-out
*(EVENT IS IN); “disarray” is anagram indicates; an all-out effort is intensive, full-on"
14752,Hunting dog heading off to find bird,EAGLE,"Definition: bird
<b>**EAGLE** (=hunting dog); “heading off” means first letter is dropped"
14753,Tory oddly represented ancient line of 300 years ago,TRICENTENNIAL,"Definition: of 300 years ago
**T**<o>**R**<y> (“oddly” means odd letters only are used) + *(ANCIENT LINE); “represented” is anagram indicator"
14754,"Drinking, for example, expressed jokingly in government",INGESTING,"Definition: Drinking, for example
Homophone (“expressed”) of “in jest (=jokingly)” + IN + G (=government)"
14755,Six litre beer for small townsman,VILLAGER,"Definition: small townsman
VI (=six, in Roman numerals) + L (=litre) + LAGER (=beer)"
14756,As loans as concerned with salary being accomplished,REPAYABLE,"Definition: As loans as
RE- (=concerned with, regarding) + PAY (=salary) + ABLE (=being accomplished)"
14757,Really regret standing up to Australian boxers?,EUROS,"Definition: Australian boxers?
SO (=really, very) + RUE (=regret); “standing up” indicates vertical reversal; a euro is a type of large kangaroo, hence “Australian boxers”"
14758,Stiff measure of Russian capital switching Republican for Democrat,DOUBLE,"Definition: Stiff measure
ROUBLE (=Russian capital, i.e. currency); “switching Republican (=R) for Democrat (=D)” means letter “r” becomes “d”; a double e.g. whisky is a measure of a stiff drink!"
14759,Worthy international prize relegates Spain to 5th place,NOBLE,"Definition: Worthy
NOBEL (=international prize, for e.g. peace); “relegates Spain (=E, in IVR) to 5th place” means that letter “E” drops t become the 5th letter in the word"
14760,Gift of storybooks,TALENT,"Definition: Gift
TALE (=story) + NT (=books, i.e. New Testament); a gift for languages is a talent for languages, say"
14761,Jedi’s only partly expert in communications,EDISON,"Definition: expert in communications
Hidden (“partly”) in “j**EDI’S** **ON**ly”; the reference is to the American inventor Thomas Edison (1847-1931)"
14762,Clear base whisked into a variety of greens,CALABRESE,"Definition: a variety of greens
*(CLEAR BASE); “whisked into” is anagram indicator; calabrese is a variety of green sprouting broccoli"
14763,"Macabre food practice involves chopping up two ducks, ham and a pig",OMOPHAGIA,"Definition: Macabre food practice
*(O (=duck, i.e. zero score in cricket) + O (=duck) + HAM + A PIG); “involves chopping up” is anagram indicator"
14764,French veto letting in another European military leader,NAPOLEON,"Definition: military leader
A POLE (=another European) in NON (=French veto, i.e. the French for no)"
14765,Inquest abroad has no time for fancy embellishment,SEQUIN,"Definition: fancy embellishment
*(**INQUES**<t>); “has no time (=T)” means that letter “t” is not used in anagram, indicated by “abroad”"
14766,Office clerk protects apprentice packer,FILLER,"Definition: packer
L (=apprentice, i.e. learner) in FILER (=office clerk); e.g. a packer of boxes is a filler of them"
14767,Cultural moral code overwhelms Putin finally,ETHNIC,"Definition: Cultural
<puti>**N** (“finally” means last letter only) in ETHIC (=moral code)"
14768,Essence of Eastern flower,ASTER,"Definition: flower
Hidden (“essence of”) in “e**ASTER**n”"
14769,Sovereign’s rule’s downfall reported,REIGN,"Definition: Sovereign’s rule
Homophone (“reported”) of “rain (=downfall)”"
14770,,,Definition:
14771,Questionably sound to introduce legal English without forewarning?,UNSOLICITED,"Definition: without forewarning?
[LICIT (=legal) + E (=English)] in *(SOUND); “questionably” is anagram indicator"
14772,,,Definition:
14773,Twisted website image displaying fruit,FIG,"Definition: fruit
GIF (=website image); “twisted” indicates reversal; GIF (=Graphics Interchange Format) is a lossless format for image files that supports both animated and static images"
14774,,,Definition:
14775,Desperate defender covering line,BLACK,"Definition: Desperate
L (=line) in BACK (=defender, e.g. in rugby); a black situation is hopeless, dismal, hence “desperate”"
14776,,,Definition:
14777,Officer wrong to confiscate equipment? That is right,BRIGADIER,"Definition: Officer
[RIG (=equipment, kit) in BAD (=wrong)] + I.E. (=that is, id est) + R (=right)"
14778,,,Definition:
14779,"A student, married, amongst university students once",ALUMNI,"Definition: students once
A + L (=student, i.e. learner) [M (=married) in UNI (=university)]"
14780,,,Definition:
14781,Drama with transport around afternoon returning – it’s a long-running affair,MARATHON,"Definition: a long-running affair
NOH (=drama, from Japan) + [A (=afternoon, in Chambers) in TRAM (=transport)]; a marathon is a long run, hence “a long running affair”!"
14782,,,Definition:
14783,Time of year closet is turned out,SOLSTICE,"Definition: Time of year
*(CLOSET IS); “turned out” is anagram indicator"
14784,,,Definition:
14785,Award China’s given to Malta,PALM,"Definition: Award
PAL (=China, i.e. China plate in Cockney rhyming slang) + M (=Malta, in IVR); a palm is a leaf of the palm tree carried as a token of victory, hence award, e.g. Palme d’Or"
14786,,,Definition:
14787,Religious symbol of Christmas not bearing repetition,HOLY,"Definition: Religious 
**HOL**<l>**Y** (=symbol of Christmas); “not bearing repetition” means the double “l” becomes a single “l”!"
14788,,,Definition:
14789,Historically have to invade town? Not having it!,CHASTITY,"Definition: Not having it!
HAST (=historically have, i.e. obsolete form) in CITY (=town); the “it” of the definition is sex!"
14790,,,Definition:
14791,Labour with overture to opera: that chap joined the writer to deliver opera,LA BOHÈME,"Definition: opera
LAB (=Labour, in politics) + **O**<pera> (“overture to” means first letter only) + HE (=that chap) + ME (=the writer, i.e. Phi); the reference is to the 1895 opera by Puccini"
14792,,,Definition:
14793,African country also occupying centre of huge area,UGANDA,"Definition: African country
AND (=also) in [<h>**UG**<e> (“centre of” means middle letters only) + A (=area)]"
14794,,,Definition:
14795,Traveller’s company barging in to spoil game,MARCO POLO,"Definition: Traveller
CO (=company) in [MAR (=to spoil) + POLO (=game)]; the reference is to Italian explorer Marco Polo (1254-1324)"
14796,,,Definition:
14797,"Australian accompanying Australian in drink, not for the first time",AGAIN,"Definition: not for the first time
A (=Australian) + [A (=Australian) in GIN (=drink)]"
14798,,,Definition:
14799,See terms in policies stop trickery,SPY,"Definition: See
<policie>**S** <sto>**P** <tricker>**Y**; “terms in” means last letters only"
14800,,,Definition:
14801,"Next I yelped, suffering appropriately",EXPEDIENTLY,"Definition: Next I yelped
*(NEXT I YELPED); “suffering” is anagram indicator"
14802,,,Definition:
14803,,,Definition:
14804,"Buoyant United lead, with worry to follow",UPBEAT,"Definition: Buoyant 
U (=United, as in Man U) + Pb (=lead, i.e. chemical symbol) + EAT (=worry)"
14805,,,Definition:
14806,"A lofty tribute’s constructed, with initiation of Eiffel – this?",STATUE OF LIBERTY,"Definition: this
**E**<iffel> (“initiation of” means first letter only) in *(A LOFTY TRIBUTE’S); “constructed” is anagram indicator; French engineer Gustave Eiffel designed the metallic structure of the Statue of Liberty"
14807,,,Definition:
14808,Enjoy Scottish location’s photograph?,LIKENESS,"Definition: photograph?
LIKE (=enjoy) + NESS (=Scottish location, i.e. Loch Ness)"
14809,,,Definition:
14810,Prompt in securing book 8?,CUBE,"Definition: 8
B (=book) in CUE (=prompt, for actor); 8 is the cube of 2, i.e. 2 x 2 x 2 = 8"
14811,,,Definition:
14812,Covering three bodies subsequently engaged in legal action,TRILATERAL,"Definition: Covering three bodies
LATER (=subsequently) in TRIAL (=legal action); e.g. trilateral negotiations involve three bodies"
14813,,,Definition:
14814,Male appearing in the German plays,DRAMAS,"Definition: plays
RAM (=male, of e.g. sheep) in DAS (=the German, i.e. a German word for the, as in das Haus)"
14815,,,Definition:
14816,Substantial care for soldier blocked by trivial person on plane,FLIGHT ATTENDANT,"Definition: person on plane
LIGHT (=trivial, not serious) in [FAT (=substantial, of e.g. salary) + TEND (=care for, nurse) + ANT (=soldier)]"
14817,,,Definition:
14818,"Apache leader brought up nothing unimportant, say",GERONIMO,"Definition: Apache
O (=nothing, pictorially) + MINOR (=unimportant) + E.G. (=say, for example); “brought up” indicates vertical reversal"
14819,,,Definition:
14820,Idiot with no work securing endless pay and power,NINCOMPOOP,"Definition: Idiot 
[**INCOM**<e> (=pay; “endless” means last letter dropped) + P (=power, in physics)] in [NO + OP (=work, i.e. opus)]"
14821,,,Definition:
14822,Part of brain that mostly inverted everything? Nearly everything,THALAMUS,"Definition: Part of brain
**THA**<t> (“mostly” means last letter dropped) + LAMUS (SUM (=everything, total) + **AL**<l> (=everything; “nearly” means last letter dropped); “inverted” indicates reversal); the thalamus is the part of the midbrain where the optic nerve emerges"
14823,,,Definition:
14824,"Fail to develop, having a Nationalist supporting Government in the country",STAGNATE,"Definition: Fail to develop
[A + G (=government) + N (=Nationalist)] in STATE (=the country)"
14825,,,Definition:
14826,Metal church where the Church holds sway?,CHROME,"Definition: Metal
CH (=church, i.e. abbreviation) + ROME (=where the (Roman Catholic) Church holds sway)"
14827,,,Definition:
14828,Furious about French article on variable washing of feet,MAUNDY,"Definition: washing of feet
[UN (=French article, i.e. a French word for a) in MAD (=furious)] + Y (=variable, in algebra); maundy is the religious ceremony of washing the feet of the poor"
14829,,,Definition:
14830,Excellent party going belly-up? Leave before that,GOOD,"Definition: Excellent
GO (=leave) + OD (DO=party; “going belly-up” indicates vertical reversal)"
14831,,,Definition:
14832,"Missing the old days tons, Gila moved back to suburbia",NOSTALGIA,"Definition: Missing the old days
*(TONS GILA) + <suburbi>**A** (“back to” means last letter only); “moved” is anagram indicator"
14833,What stops boozer going back?,REHAB,"Definition: What stops boozer going back?
EH (=what?) in RAB (BAR=boozer; “going back” indicates reversal); & lit."
14834,Like champion sacrificing bishop left on table?,UNEATEN,"Definition: left on table?
**UN**<b>**EATEN** (=like champion; “sacrificing bishop (=B, in chess)” means letter “b” is dropped); uneaten food is left on the table"
14835,One travelling round city tackles left-hand side of Angel’s puzzle,TANGRAM,"Definition: puzzle
**ANG**<el’s> (“left-hand side of” means first three letters out of six) in TRAM (=one travelling round city)"
14836,Shabby English premier rejected in Knut cryptic,UNKEMPT,"Definition: Shabby
[E (=English) + MP (PM=premier, i.e. Prime Minister; “rejected” indicates reversal)] in *(KNUT); “cryptic” is anagram indicator"
14837,European people called out lazy jab,SLOVAKS,"Definition: European people
Homophone (“called out”) of “slow (=lazy) + vax (=jab, i.e. vaccination)”"
14838,Eccles taps out things you need to see,SPECTACLES,"Definition: things you need to see
*(ECCLES TAPS); “out” is anagram indicator; you need spectacles to (be able to) see"
14839,Methuselah’s put out by tricky Nimrod – he’s an evil genius,DR NO,"Definition: he’s an evil genius
*(**N**<im>**ROD**); “Methuselah’s (=I’m) put out by” means letters “IM” are dropped from anagram, indicated by “tricky”"
14840,Weird pop artist left with Marilyn originally,PARANORMAL,"Definition: Weird
PA (=pop, father) + RA (=artist, i.e. Royal Academician) + NORMA (=Marilyn originally, i.e. Norma (Jean Baker)) + L (=left)"
14841,Third party cover will protect British bloke from claims in the end,LIB DEMS,"Definition: Third party
[B (=British) in LID (=cover)] + <blok>**E** <fro>**M** <claim>**S** (“in the end” means last letter of each word only)"
14842,Raider’s responsible for these raids on supply,INROADS,"Definition: Raider’s responsible for these
*(RAIDS ON); “supply”, i.e. flexibly, is anagram indicator"
14843,"After X-rated complaint, Bluth regularly performing something blue?",STILTON,"Definition: something blue?
STI (=X-rated complaint, i.e. sexually transmitted infection) + <b>**L**<u>**T**<h> (“regularly” means alternate letters only) + ON (=performing); Blue Stilton is a type of cheese"
14844,Ordinary firm welcomes soldiers with inferior credentials,OF A SORT,"Definition: with inferior credentials
O (=ordinary, as in O-level) + [OR (=soldiers, i.e. Other Ranks) in FAST (=firm, set)]; “of a sort” means inferior, mediocre"
14845,Quiet person getting on old-fashioned device,PAGER,"Definition: old-fashioned device
P (=quiet, i.e. piano) + “AGER” (=person getting on)"
14846,A new Filbert could be a bit of a thinker,LEFT BRAIN,"Definition: a bit of a thinker
*(A + N (=new) + FILBERT); “could be” is anagram indicator"
14847,Island’s gold located in capsized vessel,NAURU,"Definition: Island
AU (=gold, i.e. chemical symbol) in NRU (URN=vessel; “capsized” indicates vertical reversal)"
14848,Tell tales of Serpent swallowing own tail,SNEAK,"Definition: Tell tales of
SNAKE (=serpent); “swallowing own tail (=E)” means letter “e” moves up the word"
14849,Set up mechanism for car lover,AUTOMATE,"Definition: Set up mechanism
AUTO (=car) + MATE (=lover)"
14850,Hereditary earl comes up in draw started by government,GENETIC,"Definition: Hereditary
G (=government) + ENETIC (ENTICE (=draw, attract; “earl (=E) comes up” means second “e” moves higher up the word)"
14851,Stage performer getting a rise out of Tees? On the contrary,ARTISTE,"Definition: Stage performer
T T (=tees, i.e. 2 x letter tee) appearing separately in [A + RISE]"
14852,Hob gives off this country air,RING OF FIRE,"Definition: country air
Cryptically, a hob on a cooker has rings of fire; the reference is to the 1963 country music hit Ring of Fire by Johnny Cash"
