,Clue,Answer,Explanation
12524,East German’s wealthy bird (7),OSTRICH,"Definition: bird
A charade of OST (‘East German’ – i.e. German for east) plus RICH (‘wealthy’)."
12525,Publicity broadcast that is plain (7),PRAIRIE,"Definition: plain
A charade of PR (‘publicity’) plus AIR (‘broadcast’) plus IE (*id est*, ‘that is’)."
12526,"Marked on the map, as the conspirator did (7)",PLOTTED,"Definition: Marked on the map
Double definition."
12527,"Outdoor work — drop of early rain affected (4,3)",OPEN AIR,"Definition: Outdoor
A charade of OP (*opus*, ‘work’) plus E (‘drop of **E**arly’) plus NAIR, an anagram (‘affected’) of ‘rain’."
12528,"Dominant leg-spinner (2,3)",ON TOP,"Definition: Dominant
A charade of ON (‘leg’, cricket) plus TOP (‘spinner’)."
12529,Pile up tins for fish-eaters (8),PELICANS,"Definition: fish-eaters
A charade of PELI, an anagram (‘up’) of ‘pile’ plus CANS (‘tins’)."
12530,Biblical figure suppressed by vilest Herod (6),ESTHER,"Definition: Biblical figure
A hidden answer (‘suppressed by’) in ‘vil**EST HER**od’."
12531,"Grotesque raptor in fantasy; fierce: I’m nervous, primarily! (7)",GRIFFIN,"Grotesque raptor in fantasy; fierce: I’m nervous, primarily! (7)
Everyman’s usual ‘primarily’ &lit clue to provide an easy entry for beginners."
12532,Denies time for the good in shelters (7),REFUTES,"Definition: Denies
A substitution: REFUGES (‘shelters’) with the G changed to T (‘time for the good’)."
12533,"Faith‘s tied up, we’re told (5)",TRUST,"Definition: Faith
Sounds like (‘we’re told’) TRUSSED (‘tied up’)."
12534,Four notes describing a meeting (4-1-4),TETE-A-TETE,"Definition: meeting
TE may be a variant of TI or SI, a ‘note’ of the sol-fa, or a flattened TI; either way, there are four of them around (‘describing’) ‘a’. Like 3D, diacritics may be desirable – circumflexes on the first and third E, and a grave accent on the A – but as the letters go into the lights as capitals, even the French may then omit them, despite the disapproval of the Académie française."
12535,"21st book of O.T.: timeless casket displayed food containing fruit (6,5)",ECCLES CAKES,"Definition: food containing fruit
A charade of ECCLES (a standard abbreviation for Ecclesiastes, which in the Protestant Bible is the ’21st book of O.T.’) plus CAKES, an anagram (‘displayed’) of ‘caske[t]’ minus the T (‘timeless’)."
12536,"Herod’s legacy depicted in film with a couple of lines (7,4)",WESTERN WALL,"Definition: Herod’s legacy
A charade of WESTERN (‘film’) plus W (‘with’) plus ‘a’ plus LL (‘couple of lines’). The Western Wall, sometimes known as the Wailing Wall, in Jerusalem is a visible section of a longer retaining wall built for the Second Jewish Temple, in an expansion begun by Herod the Great."
12537,"Everyman’s run into lav: behold, Everyman’s in a muddle (9)",IMBROGLIO,"Definition: a muddle
A charade of I’M (‘Everyman’s’) plus BROG, an envelope (‘into’) of R (‘run’) in BOG (‘lav’, slang for a toilet) plus LIO, another envelope (‘in’) of I (‘Everyman’) in LO (and ‘behold’)."
12538,Trainspotter ultimately missing mass transport system with old-school charm (5),RETRO,"Definition: old-school charm
A charade of R (‘trainspotte**R** ultimately’) plus [m]ETRO (eg Parisian ‘transport system’) minus the M (‘missing mass’)."
12539,Smelling what goose produces (7),HONKING,"Definition: Smelling
Double definition; the smell is unpleasant."
12540,"Dictionary, American, minimal cash invested – a tragedy (7)",OEDIPUS,"Definition: a tragedy
An envelope (‘invested’) of IP (1 P, ‘minimal cash’) in OED (Oxford English ‘Dictionary’) plus US (‘American’)."
12541,"Voyeur, dismal fiancé – essentially, a creep (3-3)",YES-MAN,"Definition: a creep
Middle letters (‘essentially’) of ‘vo**YE**ur di**SM**al fi**AN**ce’."
12542,"Where Charlotte’s often seen to be fancy (2,6)",BY GEORGE,"Definition: Where Charlotte’s often seen
Double definition, the first probably a reference to Prince William’s first two children (‘…’s often seen’ might be more appropriate for them rather than, say, King George III and his Queen, Charlotte of Mecklenburg-Strelitz), the second a mild interjection."
12543,"Sanctimonious, good and holy man with yen for filthy place (6)",PIGSTY,"Definition: filthy place
A charade of PI (‘sanctimonious’) plus G (‘good’) plus ST (saint, ‘holy man’) plus Y (‘yen’, as Japanese currency)"
12544,"In France, the dessert one threw up, being sick (4,2)",LAID UP,"Definition: sick
A charade of LA (‘in France, the’, feminine) plus IDUP, a reversal (‘threw up’ in a down light) of PUD (‘dessert’) plus I (‘one’)."
12545,Press relayed eerie fact (9),CAFETIERE,"Definition: Press
An anagram (‘relayed’) of ‘eerie fact’, for the coffee-making device, which for a really French French press should have a grave accent on the second E."
12546,He can’t go on only ordering creation of tiny things (14),NANOTECHNOLOGY,"Definition: creation of tiny things
An anagram (‘ordering’) of ‘he can’t go on only’."
12547,South of Iowa’s capital city (5),SOFIA,"Definition: capital city
A charade of S (‘south’) plus ‘of’ plus IA (‘Iowa’), for the ‘capital city’ of Bulgaria."
12548,"£1,000 sheds to become modern way of working (3,5)",HOT DESKS,"Definition: modern way of working
An anagram (‘become’) of ‘sheds to’ plus K (‘£1,000’). New to me, a HOT DESK is a workstation used by different workers at different times."
12549,"Research Yeats. Puzzling? Don’t worry! (4,4)",REST EASY,"Definition: Don’t worry!
A charade of RES (‘research’) plus TEASY, an anagram (‘puzzling’) of ‘Yeats’."
12550,"Grew ponytail to supply admission of error (7,7)",WRITTEN APOLOGY,"Definition: admission of error
An anagram (‘supply’, adverb from supple) of ‘grew ponytail to’."
12551,"Poet going north: ‘Say, frightful water in Scotland, mostly’ (9)",COLERIDGE,"Definition: Poet
A reversal (‘going north’ in a down light) of EG (‘say’) plus DIRE (‘frightful’) plus LOC[h] (‘water in Scotland’) minus its last letter (‘mostly’)."
12552,In manner of a member of parliament? (8),OWLISHLY,"In manner of a member of parliament? (8)
Cryptic definition, depending on the collective ‘parliament’ of owls."
12553,"New Saab assigned to Observer staff, recognizing good work? (2,1,5)",AS A BONUS,"Definition: recognizing good work?
A charade of ASAB, an anagram (‘new’) of ‘Saab’ plus ON US (‘assigned to Observer staff’)."
12554,"Mist up oriel, a little haze (6)",STUPOR,"Definition: haze
A hidden answer (‘a little’) in ‘mi**ST UP OR**iel’."
12555,"‘Dessert‘, Canadian native’s announced (6)",MOUSSE,"Definition: Dessert
Sounds like (‘announced’) MOOSE (‘Canadian native’ – the animal, that is, which is not confined to Canada)."
12556,Advisory board where some participants are late? (5),OUIJA,"Advisory board where some participants are late? (5)
Cryptic definition – and I think definitely one of the better ones."
12557,People in general work like snobs to fill position (8),POPULACE,"Definition: People in general
An envelope (‘to fill’) of OP (‘work’) plus U (‘like snobs’) in PLACE (‘position’)."
12558,Colour in character in comic (6),TINTIN,"Definition: character in comic
A charade of TINT (‘colour’) plus ‘in’."
12559,"Podgorica once got over opening harangue, for the most part (8)",TITOGRAD,"Definition: Podgorica once
An envelope (‘opening’) of TOG, a reversal (‘over’) of ‘got’ in TIRAD[e] (‘harangue’) minus the last letter (‘for the most part’). Podgorica is the capital city of Montenegro, and was once called Titograd, after the Yugoslav leader."
12560,"Temperature of old Peruvian container (3,3)",TIN CAN,"Definition: container
A charade of T (‘temperature’) plus INCAN (‘old Peruvian’; at its height, the Incan empire extended beyond Peru, but there lay its origin)."
12561,"Before a judge, fabricating a truth pitilessly? Oh, no — not this! (4,4)",UPON OATH,"Definition: not this!
A charade of UP (‘before a judge’) plus ONOATH, an anagram (‘fabricating’) of ‘a t[ruth]’ minus RUTH (‘pitilessly’) plus ‘oh no’, with an extended definition."
12562,John might dance (6),CANCAN,"Definition: dance
A charade of CAN (‘john’, WC) plus CAN (‘might’)."
12563,Even less like an oil painting in Louvre with its frame retouched (10),UNLOVELIER,"Definition: Even less like an oil painting
An anagram (‘retouched’) of ‘in Louvre’ plus LE (‘its frame’ – i.e. the outer letters of **L**ouvr**E**)."
12564,"Retreat from one who pulls big teeth? (5,5)",IVORY TOWER,"Definition: Retrea
Definition and literal interpretation ( with TOWER as one who tows)."
12565,Unnumbered British agent repeated blunder (3-3),BOO-BOO,"Definition: blunder
A charade of B (‘British’) plus OO (‘agent’ OO7 ‘unnumbered’) ‘repeated’."
12566,Contraction of silver cracks beaker badly — result? (8),BREAKAGE,"Definition: result
An envelope (‘cracks’) of AG (chemical symbol, ‘contraction of silver’) in BREAKE, an anagram (‘badly’) of ‘beaker’, with an extended definition."
12567,"One warming to Tootsie, this recipient of marching orders? (6)",BOOTEE,"Definition: One warming to Tootsie
Double definition, the second being military slang for a Royal Marine."
12568,Legendary spinner‘s general aches isolated in the heart (8),LACHESIS,"Definition: Legendary spinner
A hidden answer (‘in the heart’ – exactly) in ‘genera**L ACHES IS**olated’. Lachesis was one of the fates; to be pedantic, sister Clotho did the spinning, Lachesis measured the thread of a person’s life, and Atropos cut it off."
12569,In the South American tropical forests you may find it dry (3-3),TEE-TEE,"Definition: In the South American tropical forests you may find it
Double definition, the first being a monkey, the second teetotal."
12570,"Opens Barking Women’s Institute, reviving time one missed (8)",UNTWISTS,"Definition: Opens
An anagram (‘barking’) of ‘Women’s Institute’ minus (‘missed’) an anagram (‘reviving’) of ‘time one’."
12571,Coming about ahead in shot on green thing with a noisy engine (3-3),PUT-PUT,"Definition: thing with a noisy engine
An envelope (‘in’) of PU – the second version – a reversal (‘coming about’) of UP (‘ahead’) in PUTT (‘shot on green’)."
12572,Support for The Scaffold‘s turn: origins of Lily the Pink boosted university visits (6),PUTLOG,"Definition: Support for The Scaffold
An envelope (‘visits’) of U (‘university’) in PTLOG, a reversal (‘boosted’ – not ‘turn’ doing double duty) of GO (‘turn’) plus LTP (‘origins of **L**ily **T**he** P**ink’). Another Chambers nugget: **putlog** *n* a crosspiece in a scaffolding, the inner end resting in a hole left in a wall"
12573,Daily Record design officer initially lost such a plot? (3-3),LOG-LOG,"Definition: such a plo
A charade of LOG (‘daily record’) plus LOG[o] (‘design’) minus the O (‘**O**fficer initially lost’), for a graph (‘plot’) with both scales logarithmic."
12574,"Skilled tradespeople together broadcast ’10 4!’ (5,5)",CRAFT UNION,"Definition: Skilled tradespeople together
An anagram (‘broadcast’) of TIN CAN (the answer to ’10’A) plus FOUR (‘4′). For the surface, ’10-4’ is a radio code for “understood”, particularly in police communications."
12575,Copied it stopping one getting married? (8),IMITATED,"Definition: Copied
An envelope (‘stopping’) of ‘it’ in I (‘one’) plus MATED (‘married’)."
12576,"Starters from Tijuana a connois­seur of chilli’s taken with it­ (4,4)",TACO CHIP,"Definition: Starters from Tijuana a connois­seur of chilli’s taken with it­
A charade of TACOC (‘starters from **T**ijuana **A** **C**onnoisseur **O**f **C**hilli’) plus HIP (‘with it’), with a slightly tortuous &lit definition."
12577,Perhaps access refused for this heir’s failure to renew investiture (3-5),NON-ENTRY,"Definition: heir’s failure to renew investiture
With all the crossers, this all it could be, and rather to my surprise, Chambers gives: **non-entry**: (*Scots law, hist*) a vassal heir’s failure to renew investiture; the payment that was due to the superior on such failure
 The first definition appears verbatim.The wordplay is a literal interpretation, with the suggestion that the vassal would be excluded as a result of the failure."
12578,Supporting De Niro cast with a set out in advance (10),FOREORDAIN,"Definition: set out in advance
A charade of FOR (‘supporting’) plus EORDAIN, an anagram (‘cast’) of ‘De Niro’ plus ‘a’."
12579,"0 x 1 — so gradually 5 became 12, 22 26, 1 down 3, or 19 21 (3,2,3)",BIT BY BIT,"Definition: gradually
A definition in the middle of the clue, with another (close to a) definition at the start – in computer binary, a BIT may be 0 or 1, and BY is ‘x’. The rest is a listing of the four six-letter answer triplets, with the intermediate stage omitted."
12580,Tick nobody with droning voice (8),MONOTONE,"Definition: droning voice
A charade of MO (moment, ‘tick’) plus ~~‘no’ plus TONE (‘body’)~~ *NOT ONE (‘nobody’)*. *Thanks to Dr. WhatsOn @2.*"
12581,Austrian parts around which you’ve yet to go cycling (8),TYROLESE,"Definition: Austrian
An envelope (‘around which’) of ROLES (‘parts’) in TYE, which is ‘yet’ cycled."
12582,Vulgar laugh that’s emitted by brass section from below (3-3),HAW-HAW,"Definition: Vulgar laugh
A reversal (‘from below’ in a down light) of WAH-WAH, a sound ’emitted by brass section’ by inserting and removing a mute."
12583,"Ship’s parts stuck, to begin with, in a gateway to the Dales (6)",HAWSES,"Definition: Ship’s parts
An envelope (‘in’) of S (‘**S**tuck, to begin with) in HAWES (‘a gateway to the Dales’, a town in Yorkshire)."
12584,Tolls finally followed by more of the same old taxes (6),SESSES,"Definition: old taxes
A charade of S (‘toll**S** finally’) plus ESSES (‘more of the same’ – i.e. more letters S)."
12585,Writer of Morse inserting line that’s not so friendly (6),COLDER,"Definition: not so friendly
An envelope (inserting’) of L (‘line’) in CODER (‘writer of Morse’ – Colin Dexter has nothing to do with the case)."
12586,We backed out of the wrong crowd (6),THRONG,"Definition: crowd
A subtraction: ‘th[e w]rong’ minus WE reversed (‘backed out’)."
12587,Generates deposits to get money after … (6),SPAWNS,"Definition: Generates
A charade of S (‘…’, Morse code) plus PAWNS (‘deposits to get money’)."
12588,Cambridgeshire pub following certain code from the start? (8),INNATELY,"Definition: following certain code from the start
INN AT ELY (‘Cambridgeshire pub’ – not a see in sight)."
12589,Kind of art — work of 13? (4),DECO,"Definition: Kind of art
From 13A CODEBREAKER, DECO is an anagram (‘work of’ BREAKER – or should ‘work’ go with the definition?) of CODE."
12590,Transforming study with a famous 13 (10),DENATURING,"Definition: Transforming
A charade of DEN (‘study’) plus ‘a’ plus TURING (Alan, ‘famous 13’)."
12591,Kind of solver who doesn’t obey set of rules? (11),CODEBREAKER,"Definition: Kind of solver
CODE as a ‘set of rules’."
12592,"Secrecy measure unknown in Princeton, strangely (10)",ENCRYPTION,"Definition: Secrecy measure
An envelope (‘in’) of Y (mathematical ‘unknown’) in ENCRPTION, an anagram (‘strangely’) of ‘Princeton’."
12593,Contact group of spies (see above) (4),RING,"Definition: Contact
Double definition, along with a reference to 12A DENATU**RING**."
12594,Agree Leonardo’s last section has been enciphered? (8),COINCIDE,"Definition: Agree
An implied envelope of INCI (the ‘last section’ of ‘Leonardo’ da V**INCI**) in CODE (‘has been enciphered’ – note that “in” is part of the equivalence)."
12595,English composer providing part for violin that’s played by quartets (6),BRIDGE,"Definition: English composer
Triple definition: the ‘English composer’ is Frank Bridge (Benjamin Britten studied with him); the bridge of a violin forms one end of the played strings, and conducts the vibrations to the sound box; and the quartet is NS and WE playing the card game."
12596,"For rousing passion, unfinished symphony by Beethoven eclipses his fourth (6)",EROTIC,"Definition: For rousing passion
An envelope (‘eclipses’) of T (‘his fourth’ – i.e. the fourth letter of Bee**T**hoven’) in EROIC[a] (‘symphony by Beethoven’ – actually his third) minus the last letter (‘unfinished’ – no, that’s Schubert’s eighth)."
12597,Some abodes sailors selected in port (6),ODESSA,"Definition: port
A hidden answer (‘some’) in ‘ab**ODES SA**ilors’, for the Ukrainian port with the famous (Battleship) Potemkin Steps."
12598,"Fellows upset over nothing worked alone (4,4)",FLEW SOLO,"Definition: worked alone
An envelope (‘over’) of O (‘nothing’) in FLEWSLO, an anagram (‘upset’) of ‘fellows’."
12599,"Became aware of couple holding hands, surrounded by offspring (6)",SENSED,"Definition: Became aware of
An envelope (‘surrounded by’) of NS (‘couple holding hands’, bridge) in SEED (‘offspring’)."
12600,"A teach-in switching parts leaves much to be desired? (5,3)",CHINA TEA,"Definition: leaves much to be desired
‘(a tea)(ch-in)’ with the two bracketed sequences of letters exchanged (‘switching parts’)."
12601,"Who, for example, inverted degenerate set of principles endlessly? (6)",DOCTOR,"Definition: Who, for example
A reversal (‘inverted’) of ROT (‘degenerate’, verb) plus COD[e] (‘set of principles’) minus the last letter (‘endlessly’)."
12602,Key change of price around end of month (6),CIPHER,"Definition: Key
An envelope (‘around’) of H (‘end of mont**H**‘) in CIPER, an anagram (‘change’) of ‘price’."
12603,Like some 18th-century music style in madrigal anthology (6),GALANT,"Definition: Like some 18th-century music style
A hidden answer in ‘madri**GAL ANT**hology’."
12604,"Evening drinks in inn, reds we mixed (6,5)",DINNER WINES,"Definition: Evening drinks
An anagram (‘mixed’) of ‘in inn reds we’."
12605,"Clear European vote in line with law, under pressure (8)",EXPLICIT,"Definition: Clear
A charade of E (‘European’) plus X (‘vote’) plus P (‘pressure’) plus LICIT (‘in line with law’)."
12606,"Noblemen on time, namely enter­ing before everyone else? (8)",EARLIEST,"Definition: before everyone else
An envelope (‘entering’) of I.E. (‘namely’) in EARLS (‘noblemen’) plus (‘on’ in a down light) T (‘time’)."
12607,"Along with the letter, poem put in secret text (6)",ENCODE,"Definition: put in secret text
A charade of ENC (enclosed, ‘along with the letter’) plus ODE (‘poem’)."
12608,Riddle cracked in game (6),ENIGMA,"Definition: Riddle
An anagram (‘cracked’) of ‘in game’."
12609,"Free, in a way, but it comes at a cost (6)",RANSOM,"Free, in a way, but it comes at a cost (6)
Cryptic definition."
12610,Unimportant person could be problem for murder detective or winemaker (6),NOBODY,"Definition: Unimportant person
The subsidiary indications both require NO BODY."
12611,"Receptacle on table, such as golf trophy (6)",EGGCUP,"Definition: Receptacle on table
A charade of E.G. (‘such as’) plus G (‘golf’, radio code) plus CUP (‘trophy’)."
12612,Suitable situation outside Italy secured by primate (8),APPOSITE,"Definition: Suitable
A double envelope (‘outside’ and ‘secured by’) of I (‘Italy’) in POST (‘situation’) in APE (‘primate’)."
12613,Proposition toff with mournful tone (8),PLANGENT,"Definition: with mournful tone
A charade of PLAN (‘proposition’) plus GENT (‘toff’)."
12614,Spartan character too short to reach medicine bottles (6),PHIALS,"Definition: medicine bottles
A charade of PHI (‘Spartan character’ – i.e. Greek letter) plus ALS[o] (‘too’) minus its last letter (‘short’)."
12615,"Old fogey, doctored, needing particular set of sheets (6-6)",SQUARE-RIGGED,"Definition: needing particular set of sheets
A charade of SQUARE (‘old fogey’) plus RIGGED (‘doctored’); the ‘sheets’ are sails."
12616,Onset of distinguished setter’s swift decline (4),DIVE,"Definition: swift decline
A charade of D (‘onset of **D**istinguished’) plus I’VE (‘setter’s’ i.e. setter has)."
12617,Reserve placed on abridgement of long almanac (8),YEARBOOK,"Definition: almanac
A charade of YEAR[n] (‘long’) minus its last letter (‘abridgement of’) plus BOOK (‘reserve’)"
12618,Fixer for boss establishes company (8),SETSCREW,"Definition: Fixer for boss
A charade of SETS (‘establishes’) plus CREW (‘company’). Collins: **Setscrew** A screw that fits into the boss or hub of a wheel, coupling, cam etc. and prevents motion of the part relative to the shaft on which it is mounted."
12619,Next bird perched on side of nest (4),THEN,"Definition: Nex
A charade of T (‘side of nes**T**‘) plus HEN (‘bird’)."
12620,"Coppers formerly attending fete where no robbery’s involved? (4,8)",FAIR EXCHANGE,"Definition: where no robbery’s involved?
A charade of FAIR (‘fete’) plus EX (‘formerly’) plus CHANGE (‘coppers’)."
12621,"Mum with whiskey welcoming soldier back home, US style (6)",WIGWAM,"Definition: home, US style
A reversal (‘back’) of an envelope (‘welcoming’) of GI (‘soldier’) in MA (‘mum’) plus W (‘with’) plus W (‘whiskey’, radio code)."
12622,Pupils in nearby comprehensive (3-5),ALL-ROUND,"Definition: comprehensive
An envelope (‘in’) of LL (‘pupils’ – L for learner) in AROUND (‘nearby’- around is generally a preposition, and nearby an adverb, but they can both be the other way round)."
12623,"Moorland accommodation failed to impress (4,4)",FELL FLAT,"Definition: failed to impress
Definition and literal interpretation."
12624,"Complete updates, just the thing to stop whistle-blowers (6)",REFITS,"Definition: Complete updates
An envelope (‘to stop’) of IT (‘just the thing’) in REFS (‘whistle-blowers’)."
12625,Outgrowth caused by parasite in cheek (4),GALL,"Definition: Outgrowth caused by parasite
Double definition, the first being e.g. an oak gall."
12626,Caddies stored up wine in empty cellars (9),CANISTERS,"Definition: Caddies
An envelope (‘stored’) of ANISTER, a reversal (‘up’ in a down light) of RETSINA (‘wine’; you’re a day late for any further comment) in CS (’empty **C**ellar**S**‘)."
12627,Rent reduced in youngster’s contract prior to match (3-3),PRE-NUP,"Definition: contract prior to match
An envelope (‘in’) of ‘ren[t]’ minus its last letter (‘reduced’) in PUP (‘youngster’)."
12628,"Quirky weatherman, 40, perfect for me! (5,2,3,5)",AFTER MY OWN HEART,"Definition: perfect for me
An anagram (‘quirky’) of ‘weatherman’ plus FORTY (’40’)."
12629,"I potentially procure eco-friendly carrier (5,3)",PAPER BAG,"Definition: eco-friendly carrier
A charade of PAPER (‘i’) plus BAG (‘potentially procure’ – is ‘potentially’ necessary? Perhaps BAG in the sense of reserve)"
12630,Smart fleece (5),STING,"Definition: Smart
Double definition."
12631,"Discussed naval base in appropriate port (6,4)",TALKED OVER,"Definition: Discussed
An envelope (‘in’) of L (‘nava**L** base’) in TAKE (‘appropriate’, verb) plus DOVER (‘port’)."
12632,Moderate cook is reliable (10),LIBERALISE,"Definition: Moderate
An anagram (‘cook’) of ‘is reliable’."
12633,"Gambler not doing well with additional funds? (6,3)",BETTER OFF,"Definition: with additional funds?
A charade of BETTER (‘gambler’) plus OFF (‘not doing well’)."
12634,First beast of burden being loaded close to the centre (8),PROXIMAL,"Definition: close to the centre
An envelope (‘being loaded’) of OX (‘beast of burden’) in PRIMAL (‘first’)."
12635,View back of sinister man adjusting flies? (6),ANGLER,"Definition: man adjusting flies?
A charade of ANGLE (‘view’) plus R (‘back of siniste**R**‘), with a cryptic definition."
12636,Reverse edges of inferior part of spur (5),ROWEL,"Definition: part of spur
LOWER (‘inferior’) with its first and last letters exchanged (‘reverse edges’)."
12637,Insect pest in emerging nations (4),GNAT,"Definition: Insect pest
A hidden answer in ’emergin**G NAT**ions’."
12638,"Drink after drink — going topless, very laid back (6)",SUPINE,"Definition: very laid back
A charade of SUP (‘drink’) plus [w]INE (‘drink’) minus its first letter (‘going topless’)."
12639,False name employed in evident chicanery (8),INVENTED,"Definition: False
An envelope (’employed in’) of N (‘name’) in INVETED, an anagram (‘chicanery’) of ‘evident’."
12640,Latin song by tenor: The Cowboy’s Accessory (6),LARIAT,"Definition: The Cowboy’s Accessory
A charade of L (‘Latin’) plus ARIA (‘song’) plus T (‘tenor’)."
12641,"Aircraft manufacturer, Dr Kee’s manoeuvring guide (8)",BAEDEKER,"Definition: guid
A charade of BAE (‘aircraft manufacturer’) plus DEKER, an anagram (‘manoeuvring’) of ‘Dr Kee’."
12642,Farewell drink interrupts Victor’s speech (11),VALEDICTION,"Definition: Farewell
An envelope (‘interrupts’) of ALE (‘drink’) in V (‘victor’, radio code) plus DICTION (‘speech’)."
12643,Roll along clumsily? Not ruled out when short of oxygen (7),TRUNDLE,"Definition: R
An anagram (‘out’) of ‘n[o]t ruled’ minus the O (‘when short of oxygen’)."
12644,"Elder’s after nook for ornamental garden feature (3,4)",BAY TREE,"Definition: ornamental garden feature
A charade of BAY (‘nook’) plus TREE (‘elder’, unannounced indication by example)."
12645,Suppression of college at one time associated with mental disorder (11),CONCEALMENT,"Definition: Suppression
A charade of C (‘college’) plus ONCE (‘at one time’) plus ALMENT, an anagram (‘disorder’) of ‘mental’."
12646,Force instrument on ex-vice president — no pressure! (8),VIOLENCE,"Definition: Force
A charade of VIOL (‘instrument’) plus [p]ENCE (‘ex-president’) minus the P (‘no pressure’)."
12647,Tip: one has to be cut for a salad ingredient (6),ENDIVE,"Definition: a 
A charade of END (‘tip’) plus I’VE (‘one has’, with ‘to be cut’ indicating the contraction)."
12648,Sid’s snapped flower — calamity! (8),DISASTER,"Definition: calamity
A charade of DIS, an anagram (‘snapped’) of ‘Sid’ plus ASTER (‘flower’)."
12649,Holds up part of theatre (6),STALLS,"Definition: Holds up
Double definition."
12650,Pun about helper working as a volunteer? (6),UNPAID,"Definition: working as a volunteer?
A charade of UNP, an anagram (‘about’) of ‘pun plus AID (‘helper’)."
12651,"Consumed by fashionable South African furniture, one’s voracious (10)",INSATIABLE,"Definition: voraciou
An envelope (‘consumed by’) of I (‘one’) in IN (‘fashionable’) plus SA (‘South African’; Chambers gives just South Africa, which might be good enough) plus TABLE (‘furniture’)."
12652,"Bent figure study, extremely clunky (8)",TENDENCY,"Definition: Bent
A charade of TEN (‘figure’) plus DEN (‘study’) plus CY (‘extremely **C**lunk**Y**‘)."
12653,It’s vital swimming in rough sea to look forward with relish to good food (8),SALIVATE,"Definition: look forward with relish to good food
An envelope (‘in’) of LIVAT, an anagram (‘swimming’) of ‘vital’ in SAE, an anagram (‘rough’) of ‘sea’."
12654,Oil production in South American country’s very risky (8),PERILOUS,"Definition: very risky
An envelope (‘in’) of ILO, an anagram (‘production’) of ‘oil’ in PERU’S (‘South American country’s’)."
12655,"Nick, having very old wife, finally says: ‘Enter a nunnery!’ (4,4)",TAKE VOWS,"Definition: E
A charade of TAKE (‘nick’, steal) plus V (‘very’) plus O (‘old’) plus W (‘wife’) plus S (‘finally say**S**‘)."
12656,Free up king’s ceremonial weapon (4),DIRK,"Definition: ceremonial weapon
A charade of DIR, a reversal (‘up’ in a down light) of RID (‘free’) plus K (‘king’)."
12657,"Snogged after party, Jersey-style? (4-6)",CREW-NECKED,"Definition: Jersey-
A charade of CREW (‘party’) plus NECKED (‘snogged’)."
12658,"Right time to burst above the ground, like a tube (8)",ARTERIAL,"Definition: like a tube
An envelope (‘to burst’) of R (‘right’) plus T (‘time’) in AERIAL (‘above the ground’)."
12659,"After exploit, the woman’s down (8)",FEATHERS,"Definition: down
A charade of FEAT (‘exploit’) plus HERS (‘the woman’s)."
12660,"Slim, stop crushing Rex! (8)",DECREASE,"Definition: Slim
An envelope (‘crushing’) of R (‘Rex’) in DECEASE (‘stop’, perhaps close enough)."
12661,"Advanced, gaining ground initially — hour’s duration (6)",LENGTH,"Definition: duration
A charade of LENGT, an envelope (‘gaining’) of G (‘**G**round initially’) in LENT (‘advanced’); plus H (‘hour’)."
12662,Keen to back singer (4),AVID,"Definition: Keen
A reversal (‘to back’) of DIVA (‘singer’)."
12663,"Reading – Amsterdam, perhaps – discussed by these? (4,6)",BOOK GROUPS,"Definition: these
Cryptic definition, ‘Amsterdam’ being a novel by Ian McEwan."
12664,He’s not out of US Cabinet (4),SCAB,"Definition: He’s not out
A hidden answer in ‘u**S CAB**inet’; SCAB as one who works through a strike."
12665,"Horrid child is vain? Not half, the French admitted: that’s capital (10)",BRATISLAVA,"Definition: capital
An envelope (‘admitted’) of LA (‘the French’, feminine) in BRAT (‘horrid child’) plus ‘is’ plus VA (‘**VA**in not half’), for the capital of Slovakia."
12666,Soundly defeat a character from Greece (4),BETA,"Definition: character from Greece
BET A, which may be pronounced as (‘soundly’) BEAT (‘defeat’) plus ‘a’."
12667,"Punch drunk earlier, journalist giving little away (5-6)",TIGHT-FISTED,"Definition: giving little away
A charade of TIGHT (‘drunk’) plus FIST (‘punch’, verb), with ‘earlier’ indicating the order of the particles, plus ED (‘journalist’)."
12668,"Rectangle … hang on … maybe bit unclear … squashed, primarily! (7)",RHOMBUS,"Rectangle … hang on … maybe bit unclear … squashed, primarily! (7)
First letters (‘primarily’) of ‘**R**ectangle **H**ang **O**n **M**aybe **B**it **U**nclear **S**quashed’, with a rather tortuous &lit definition."
12669,Pamphlet tersely conveys messages (7),LETTERS,"Definition: messages
A hidden answer (‘conveys’) ij ‘pamph**LET TERS**ely**‘**."
12670,"A priest, old-fashioned, got around, moved with the times (7)",ADAPTED,"Definition: moved with the times
A charade of ‘a’ plus DAPTED, an envelope (‘got around’) of P (‘priest’) in DATED (‘old-fashioned’)."
12671,Greek and a Scandinavian heading west to W Indies location (7),GRENADA,"Definition: W Indies location
A charade of GR (‘Greek’) plus ENADA, a reversal (‘heading west’) of A DANE (‘a Scandinavian’)."
12672,"Well-aimed dart, very fine to bag five hundred and one: drink? (6,5)",DOUBLE VODKA,"Definition: drink
A charade of DOUBLE (‘well-aimed dart’) plus V (‘very’) plus ODK, an envelope (‘to bag’) of D (‘five hundred’, Roman numeral) in OK (‘fine’); plus A (‘one’)."
12673,"Curry accompaniment, whichever way you look at it! (4)",NAAN,"Definition: Curry accompaniment
Cryptic-ish definition, as a palindrome."
