,Clue,Answer,Explanation
8873,Break dictator’s 22 hands (5),PAUSE,"Definition: Break
When ‘dictated’ sounds like PAWS (hands)"
8874,Checked out potential crime scene when patient died (5),CASED,"Definition: Checked out potential crime scene
CASE (patient as in medical case) D (died). When writing up the blog Joyce had to check the parsing of this one. It brought back memories of the many times her father was in hospital. He was definitely not a ‘patient patient’ despite us all reminding him to be one!"
8875,"South America imports tea, for example (4,2)",SUCH AS,"Definition: for example
S (south) US (America) round or ‘importing’ CHA (tea)"
8876,"Sweep outside a B&B, using mop? (8)",SWABBING,"Definition: using mop
SWING (sweep) ‘outside’ A B B"
8877,"Novel having unexpected outcome, by Hardy? (6,5)",OLIVER TWIST,"Definition: Novel
TWIST (unexpected outcome, as in a story plot) after or ‘by’ OLIVER (Oliver Hardy of Laurel and Hardy)"
8878,Officer briefly gets depression (3),COL,"Definition: depression
COL (abbreviation for colonel – ‘officer’)"
8879,Swim by breakwater? That’s relatively crazy (7),DIPPIER,"Definition: relatively crazy
DIP (swim) PIER (breakwater)"
8880,"What arises from the Ashes? Renewed hope, having heard scores (7)",PHOENIX,"Definition: What arises from the Ashes
An anagram of HOPE (anagrind is ‘renewed’) + a homophone (‘heard’) of NICKS (scores)"
8881,"It’s where Elgar, at the end, worked with score (14)",WORCESTERSHIRE,"Definition: It’s where Elgar, at the end, worked with score
Thanks to Kathryn’s Dad we are calling this a ‘clue as definition’ – the parsing is an anagram of IT’S WHERE, R (last or ‘end’ letter of ‘Elgar’) and SCORE – anagrind is ‘worked’. Elgar was born, lived and is buried in Worcestershire"
8882,What’s needed to make orange grange useless? (4-3-7),GOOD-FOR-NOTHING,"Definition: useless
To change ‘orange’ into ‘grange’ you need ‘g’ (GOOD) to replace (FOR) ‘o’ (NOTHING)"
8883,Where you may find kipper and meat to scoff (7),HAMMOCK,"Definition: Where you may find kipper
HAM (meat) MOCK (scoff)"
8884,Fruit juice about to net a profit (7),PAPAYAS,"Definition: Fruit
SAP (juice) reversed or ‘about’ round or ‘netting’ A PAY (profit)"
8885,Local independent news (3),INN,"Definition: Local
I (independent) N N (new, twice)"
8886,Plant abundant on bogs is from France (11),LOOSESTRIFE,"Definition: Plant
RIFE (abundant) after or ‘on’ LOOS (bogs) EST (French for ‘is’)"
8887,"Essay returning model aircraft, originally in box? (8)",TREATISE,"Definition: Essay
SIT (model) A (first or ‘original’ letter of ‘aircraft’) reversed or ‘returning’ in TREE (‘box’ is a species of tree )"
8888,Ring true about daughter’s nasty experience (6),ORDEAL,"Definition: nasty experience
O (ring) REAL (true) round D (daughter)"
8889,Doctor Who’s day to have confrontation (8),SHOWDOWN,"Definition: confrontation
An anagram of WHO’S (anagrind is ‘doctor’) D (day) OWN (have)"
8890,Character essential to Archimedes? (3),CHI,"Definition: Character
Hidden in or ‘essential to’ ArCHImedes"
8891,Maybe bitter old lady providing fish (7),ALEWIFE,"Definition: fish
ALE (‘bitter’) WIFE (‘old lady’)"
8892,Cheeky lad beat a paparazzo? (14),WHIPPERSNAPPER,"Definition: Cheeky lad
WHIP (beat) PER (a) SNAPPER (paparazzo)"
8893,"Promise to marry little woman, admitting corruption (7)",BETROTH,"Definition: Promise to marry
BETH (‘little woman’) round or ‘admitting’ ROT (corruption)"
8894,Lack of consistency in crying out for reform (11),INCONGRUITY,"Definition: Lack of consistency
An anagram of IN CRYING OUT – anagrind is ‘for reform’"
8895,Festival axes many stars (6),GALAXY,"Definition: many stars
GALA (festival) X Y (axes, as in a graph)"
8896,"Playing mostly forte, take sonata very fast (2,1,4,2,5)",AT A RATE OF KNOTS,"Definition: very fast
An anagram of FORT~~e~~ (without the last letter or ‘mostly’) TAKE SONATA – anagrind is ‘playing’"
8897,Execution by necessity involves attendant (11),PERFORMANCE,"Definition: Execution
PERFORCE (by necessity) round or ‘involving’ MAN (attendant)"
8898,Spurs having nightmare? It’s a delicate case (8),EGGSHELL,"Definition: a delicate case 
EGGS (spurs) HELL (nightmare)"
8899,"Old copper spilt petrol, a tiny bit of it? (7)",DROPLET,"Definition: a tiny bit of it?
D (old copper – an old penny) + anagram of PETROL – anagrind is ‘spilt’"
8900,One who tries hugging quiet bar employee (7),TAPSTER,"Definition: bar employee
TASTER (one who tries) round or ‘hugging’ P (quiet)"
8901,Disagreement after detailed article portrays economy (6),THRIFT,"Definition: economy
RIFT (disagreement) after TH~~e~~ (‘article’ without the last letter or ‘tail’)"
8902,Head off burning rage (3),IRE,"Definition: rage
~~f~~IRE (burning) without the first letter or ‘head’ – we weren’t sure about ‘fire’ = ‘burning’, but Chambers Thesaurus has it as a synonym (in the sense of ‘conflagration’), so who are we to argue?"
8903,Row about good aggressive player (5),TIGER,"Definition: aggressive player
TIER (row) round G (good)"
8904,Aims often represented in this? (9),MANIFESTO,"Definition: Aims often represented in this?
Clue as definition – an anagram of AIMS OFTEN – anagrind is ‘represented’"
8905,Small amount to worry military vehicle (7),AMTRACK,"Definition: military vehicle
AMT (abbreviation of ‘amount’) RACK (worry)"
8906,Lived in capsule with electricity? (7),POWERED,"Definition: with electricity
WERE (lived) in POD (capsule)"
8907,"Lure of an expectation? (6,4)",GROUND RULE,"Definition: expectation
‘Lure’ is an anagram of RULE – the anagrind is GROUND"
8908,"American’s cautious, not having monarch continuously (4)",AWAY,"Definition: continuously
A (American) WA~~r~~Y (cautious) without the ‘r’ (monarch)"
8909,Complaint as the man tails off (6),ASTHMA,"Definition: Complaint
AS + TH~~e~~ MA~~n~~ (without the last letters or ‘tails off’)"
8910,"Also directed to involve Mum where Dad likes to retreat? (4,4)",TOOL SHED,"Definition: where Dad likes to retreat?
TOO (also) LED (directed) round or ‘involving’ SH (mum)"
8911,"With a smart look, through occupying place in light (8)",DAPPERLY,"Definition: With a smart look
PER (through) in or ‘occupying’ PL (place) in DAY (light)"
8912,"Pin number written both ways secures money after entering, finally (6)",GNOMON,"Definition: Pin
NO (number) ON (number reversed or ‘both ways’) round or ‘securing’ M (money) all after G (last or ‘final’ letter of ‘entering’)"
8913,Listen to dodgy money man withholding shilling (4),HARK,"Definition: Listen
~~s~~HARK (‘dodgy money man’) without the ‘s’ (shilling)"
8914,"Entertainment venue where attendees add to the number (7,3)",KARAOKE BAR,"Definition: Entertainment venue
A cryptic definition – performers in a KARAOKE BAR sing to the backing track of songs (‘numbers’), ‘adding to them’"
8915,Head of officials reduced by accepting nothing regarding warning (7),OMINOUS,"Definition: regarding warning
O (first letter or ‘head’ of ‘officials’) MINUS (reduced by) round or ‘accepting’ O (nothing)"
8916,Celebratory meal the result of intervention by Aphrodite? (7),GALATEA,"Definition: the result of intervention by Aphrodite
GALA TEA (‘celebratory meal’). We had heard of Galatea, but thought that she was another Greek goddess, and had no idea of the connection between her and Aphrodite. Apparently, Galatea was a marble statue brought to life by Aphrodite – hence the celebration. We learn something every day!"
8917,Part of stable incorporating old and new block (9),STONEWALL,"Definition: block
STALL (part of stable) round or ‘incorporating’ O (old) and NEW"
8918,Promise to retain latitude for globe (5),WORLD,"Definition: globe
WORD (promise) round or ‘retaining’ L (latitude)"
8919,"Source of salt water affected great area of country (4,5)",TEAR GLAND,"Definition: Source of salt water
An anagram of GREAT (anagrind is ‘affected’) + LAND (area of country) We’re not sure why Phi has included ‘area of‘ in the clue"
8920,"Inherit vast amount, displacing son and leave at once (3,4)",GET LOST,"Definition: leave at once
GET (inherit) LOTS (vast amount) with the ‘s’ (son) moved forward or ‘displaced’"
8921,"Learn about pigment – it’s not imaginary (4,6)",REAL NUMBER,"Definition: it’s not imaginary
An anagram of LEARN (anagrind is ‘about’) UMBER (pigment)"
8922,Former sketcher finally abandoning pen (5),MAKER,"Definition: Former
MA~~r~~KER (pen) without or ‘abandoning’ ‘r’ (last or ‘final’ letter of ‘sketcher’)"
8923,French leader accepted staff blocking refusal from Bordeaux (8),NAPOLEON,"Definition: French leader
A (accepted) POLE (staff) in or ‘blocking’ NON (French for ‘no’ – ‘refusal from Bordeaux’)"
8924,Bird left further down stream? (4),FOWL,"Definition: Bird
FLOW (stream) with the ‘l’ (left’) moved to the end or ‘further down’"
8925,Distribute half of this with an oath (7),STREWTH,"Definition: oath
STREW (distribute) + TH~~is~~ (half of ‘this’)"
8926,"Religious Cockney accepting the divine, curiously (5)",ODDLY,"Definition: curiously
‘OLY (how a Cockney might say ‘holy’ – ‘religious’) round or ‘accepting’ DD (Doctor of Divinity). We had to check this as we were not aware that divine as a noun could be a minister or theologian."
8927,"On radio, support salad as a physical principle (7,3)",PLANCKS LAW,"Definition: physical principle
A homophone (‘on radio’) of PLANK (support) SLAW (salad)"
8928,"It enables someone to take part even though you’re late (5,4)",DONOR CARD,"Definition: It enables someone to take part 
A cryptic definition – referring to the DONOR CARD enabling body ‘parts’ to be used in transplants etc after death (when you’re ‘late’)"
8929,"Confused the entire crew (3,2,3)",ALL AT SEA,"Definition: Confused
The ‘entire crew’ would be ALL AT SEA"
8930,Harbour company probed by Independent columns (7),PORTICO,"Definition: columns
PORT (harbour) CO (company) round or ‘probed by’ I (Independent)"
8931,Cruel man – British – replacing new gang member (7),MOBSTER,"Definition: gang member
MO~~n~~STER (cruel man) with the ‘n’ (new) replaced by B (British)"
8932,What will cover party turning up in footless tights? (5),HOODS,"Definition: What will cover
DO (party) reversed or ‘turning up’ in HOS~~e~~ (tights) without the last letter or ‘foot’"
8933,"A name given to supporter, on reflection (5)",ANGEL,"Definition: A name given to supporter, on reflection
Another clue as definition – A N (name) + LEG (supporter) reversed or ‘on reflection’"
8934,Individual supporting Government has departed (4),GONE,"Definition: departed
ONE (individual) after or ‘supporting’ (in a down clue) G (government)"
8935,"Leaves a bit depressed alas; Des so tired in retirement (6,5)",TOSSED SALAD,"Definition: Leaves
Hidden (‘a bit’) and reversed (‘in retirement’) in ‘depresseD ALAS DES SO Tired’"
8936,Went off at first light? (3),LED,"Definition: Went off at first
Double definition – the ‘light’ being a Light-Emitting Diode"
8937,Greek Independent for Labour (5),GRIND,"Definition: Labour
GR (Greek) IND (independent)"
8938,"Amateur reservist lass to run backside off, going lickety-split (2,1,6)",AT A GALLOP,"Definition: going lickety-split
A (amateur) TA (Territorial Army – ‘reservist’) GAL (lass) LOP~~e~~ (run) without the last letter or ‘backside off’"
8939,"She has small parts in “Elf”, “Matrix”, “Trading Places” (4,5)",FILM EXTRA,"Definition: She has small parts
An anagram of ELF MATRIX – anagrind is ‘Trading Places’"
8940,"Regular helpings of roast loin sell out (3,2)",RAT ON,"Definition: sell out
Alternate or ‘regular’ letters in RoAsT lOiN"
8941,OK program to roam when mobile (7),APPROVE,"Definition: OK
APP (program) ROVE (roam when mobile)"
8942,Benitez sent back whence he came? (4),AFAR,"Definition: whence he came
RAFA (Rafa Benitez, Spanish football coach and manager of Newcastle United) reversed or ‘sent back’"
8943,"Maybe Gooch, Boycott hosting a TMS broadcast (7)",BATSMAN,"Definition: Maybe Gooch
BAN (boycott) round or ‘hosting’ an anagram of A TMS – anagrind is ‘broadcast’"
8944,"Martin Crane? Oh…that’s upset, like, half a continent (5,8)",NORTH AMERICAN,"Definition: like, half a continent
An anagram of MARTIN CRANE OH – anagrind is ‘upset’"
8945,"Had dinner with artist, splitting bill two ways (9)",BILATERAL,"Definition: two ways
ATE (had dinner) with RA (artist) in or ‘splitting’ BILL"
8946,"S. Coe’s rival, having given blood, urges a protein boost at breakfast (9,4)",SCRAMBLED EGGS,"Definition: a protein boost at breakfast
S CRAM (Steve Cram – ‘S(eb) Coe’s rival’) BLED (given blood) EGGS (urges)"
8947,They did a stretch in prison (5),RACKS,"Definition: They did a stretch in prison
Cryptic definition – RACKS were once used in prisons to torture prisoners"
8948,Chap‘s dead leg (3),DON,"Definition: Chap
D (dead) ON (leg – in cricket)"
8949,Areas where Sterling’s tackling left Gray struggling? (11),PLAYGROUNDS,"Definition: Areas
POUNDS (Sterling) round or ‘tackling’ L (left) + an anagram of GRAY – anagrind is ‘struggling’"
8950,"Following tummy upset, old fellow’s thrown up uncooked, tough game (3-2-3)",TUG-OF-WAR,"Definition: tough game
GUT (tummy) reversed or ‘upset’ O (old) F (fellow) RAW (uncooked) reversed or ‘thrown up’"
8951,"Where to glide over the surface endlessly with plastic poles (3,5)",SKI SLOPE,"Definition: Where to glide over the surface endlessly with plastic poles
Cryptic definition – SKI~~n~~ (surface) without the last letter or ‘endless’ + an anagram of POLES – anagrind is ‘plastic’"
8952,"Moose finally died, poor boy (5)",EDDIE,"Definition: boy
E (last or ‘final’ letter of ‘moose’) + an anagram of DIED – anagrind is ‘poor’"
8953,Observe Labour PM dropping a couple of tabs in the city in Washington (7),SEATTLE,"Definition: city in Washington
SE~~e~~ (observe) ATTLE~~e~~ (Labour PM) without or ‘dropping’ the two ‘e’s (tabs)"
8954,"Bachelor freed from desolate, uncovered cell having loss of fluid (7)",LEAKAGE,"Definition: loss of fluid
~~b~~LEAK (desolate) without the ‘b’ (bachelor) ~~c~~AGE (cell) without the first letter or ‘uncovered’ (in a down clue)"
8955,"Absolutely hated grid construction (4,5)",DEAD RIGHT,"Definition: Absolutely
An anagram of HATED GRID – anagrind is ‘construction’"
8956,Israeli lithograph featuring Talmudic demon (6),LILITH,"Definition: Talmudic demon
Hidden or ‘featured’ in ‘IsraeLI LITHograph"
8957,"Gorgeous nymph rejecting a diamond ring, having lost heart (6)",DAPHNE,"Definition: Gorgeous nymph
A D (diamond) reversed or ‘rejected’ PH~~o~~NE (ring) without or ‘losing’ the middle letter or ‘heart’"
8958,"He repels Pam after rotten time in the middle of nowhere (3,3,3)",OFF THE MAP,"Definition: in the middle of nowhere
HE + PAM reversed or ‘repelled’ after OFF (rotten) T (time)"
8959,Therapy for uptight Yankee sibling (8),ANALYSIS,"Definition: Therapy
ANAL (uptight) Y (Yankee in the phonetic alphabet) SIS (sister – sibling)"
8960,Unhealthy allure about British disease (7),RUBELLA,"Definition: disease
An anagram of ALLURE (anagrind is ‘unhealthy’) round B (British)"
8961,Pretentious nonsense! BBC boss taking over symbol of Britishness (7),BULLDOG,"Definition: symbol of Britishness
BULL (pretentious nonsense) DG (BBC boss) round or ‘taking’ O (over)"
8962,Brand new bunk beds both stripped to accommodate American (6),UNUSED,"Definition: Brand new
~~b~~UN~~k~~ ~~b~~ED~~s~~, both without the first and last letters or ‘stripped’ round or ‘accommodating’ US (American)"
8963,"Rehearsal for the Sahara marathon? (3,3)",DRY RUN,"Definition: Rehearsal
A marathon in the Sahara could be described as a DRY RUN"
8964,"Trunk‘s one end of elephant, roughly (5)",TORSO,"Definition: Trunk
T (‘one end’ of ‘elephant’) OR SO (roughly)"
8965,"Constable possibly a right idiot, arresting son (6)",ARTIST,"Definition: Constable possibly
A R (right) TIT (idiot) round or ‘arresting’ S (son) – a reference to John Constable, the English romantic artist"
8966,One who has renounced America after partner oddly deported (8),APOSTATE,"Definition: One who has renounced
A (America) POST (after) ~~p~~A~~r~~T~~n~~E~~r~~ (with odd letters omitted or ‘deported’)"
8967,Decide about black Russian bread (5),RUBLE,"Definition: Russian bread
RULE (decide) round B (black) – yes, it can be spelt without the ‘o’"
8968,Stress good for English servant (9),UNDERLING,"Definition: servant
UNDERLIN~~e~~ (stress) with G (good) replacing ‘e’ (English)"
8969,Angry blokes losing millions in capital in dispute (4),ADEN,"Definition: capital in dispute
~~m~~AD ~~m~~EN (‘angry blokes’) without or ‘losing’ the two ‘m’s (millions)"
8970,Love lap-dancing? When it’s polished it can be beautiful (4),OPAL,"Definition: When it’s polished it can be beautiful
O (love) + an anagram of LAP – anagrind is ‘dancing’"
8971,Furious robber scratching head (5),IRATE,"Definition: Furious
~~p~~IRATE (robber) without or ‘scratching’ the first letter or ‘head’"
8972,See 10D: see first letter of clue. Confused? (7),DIOCESE,"Definition: See
An anagram of IOD SEE and C (first letter of ‘clue’) – anagrind is ‘confused’"
8973,"Go away with husband, travelling east into red light district (4)",SOHO,"Definition: red light district
SHOO (go away) with the H (husband) moved to the right or ‘travelling east’ – is Soho still regarded as a red light district?"
8974,Laugh that comes from the heart (2-2),HE-HE,"Definition: Laugh
Hidden in (‘coming from’) tHE HEart"
8975,Follow bird after hours (7),EMULATE,"Definition: Follow
EMU (bird) LATE (after hours)"
8976,"Report describes eye of cyclone in Orlando, say (5)",BLOOM,"Definition: Orlando, say
BOOM (report, as in a loud noise) round or ‘describing’ L (middle letter or ‘eye’ of cyclone’) – a reference to Orlando Bloom, a British actor"
8977,"Rice, perhaps – the last portion of rice for a while (4)",TIME,"Definition: a while
TIM (Tim Rice) + E (last letter or ‘portion’ of ‘rice’)"
8978,Reserve heading off in pain (4),ACHE,"Definition: pain
~~c~~ACHE (reserve) without the first letter or ‘heading off’"
8979,Magnificence of porn led us astray (9),SPLENDOUR,"Definition: Magnificence
An anagram of PORN LED US – anagrind is ‘astray’"
8980,Sing “Hello” by Adele endlessly (5),YODEL,"Definition: Sing
YO (“hello”) + ~~a~~DEL~~e~~ (without the first and last letters or ‘endlessly’"
8981,"At the end of the week, I get up and mock those in power (8)",SATIRISE,"Definition: mock those in power
SAT (Saturday – ‘the end of the week’) I RISE (get up)"
8982,Landlord excluding old Republican (6),LESSOR,"Definition: Landlord
LESS (excluding) O (old) R (Republican)"
8983,"Attacks decorations in Barnet, snipping the tops (3,5)",AIR RAIDS,"Definition: Attacks
~~h~~AIR ~~b~~RAIDS (‘decorations in Barnet’ – rhyming slang for ‘hair’) without the first letters or ‘snipping the tops’"
8984,Smooth surface on furniture requires work by computer (8),TABLETOP,"Definition: Smooth surface on furniture
OP (work) after or ‘by’ TABLET (computer)"
8985,Get rid of outhouse (4),SHED,"Definition: Get rid of
Double definition"
8986,"Cook departed with meals in boat (6,7)",PADDLE STEAMER,"Definition: boat
An anagram of DEPARTED and MEALS – anagrind is ‘cook’"
8987,"Lost sheep reported? Honestly (8,2)",STRAIGHT UP,"Definition: Honestly
A homophone (‘reported’) of STRAY (lost) TUP (sheep)"
8988,"I am boring, fussy creature (6)",ANIMAL,"Definition: creature
I’M (I am) in or ‘boring’ ANAL (fussy)"
8989,Young bird starts to emerge after goose lays egg on time (6),EAGLET,"Definition: Young bird
First letters or ‘starts’ of Emerge After Goose Lays Egg on T (time)"
8990,Modest nun pirouettes in disguise (13),UNPRETENTIOUS,"Definition: Modest
An anagram of NUN PIROUETTES – anagrind is ‘in disguise’"
8991,It limits what a dead canary might do (10),DETERMINER,"Definition: It limits
Canaries were once used to detect gas in mines – so a dead one might DETER MINER"
8992,"Falls down, as one contains large quantity of alcohol – helpers called for (8)",CASCADES,"Definition: Falls down
A homophone (‘called for’) CASK (‘one contains large quantity of alcohol’) AIDES (helpers)"
8993,"John Entwistle, originally a mod icon, is someone who profits from the Stones (8)",JEWELLER,"Definition: someone who profits from the Stones
J E (initials or ‘original’ letters of John Entwistle) + WELLER (Paul Weller of The Jam – ‘mod icon’)"
8994,Sailor exploits slags (6),ABUSES,"Definition: slags
AB (sailor) USES (exploits)"
8995,"Miscellaneous collection of biblical characters (3,3)",JOB LOT,"Definition: Miscellaneous collection
JOB and LOT are two biblical characters"
8996,Here one can burn frumpy red dresses (4),PYRE,"Definition: Here one can burn
Hidden in or ‘dressed by’ ‘frumPY REd’"
8997,Confront some of those on the staff (4),FACE,"Definition: Confront
F, A, C & E are notes on the (musical) staff"
8998,"As whistleblower, caution Zuck finally following expression of contempt (4)",BOOK,"Definition: As whistleblower, caution
K (last or ‘final’ letter of Zuck) after BOO (expression of contempt). The footballer is no doubt Hendrick Zuck but we needed Google to find him. The referee or ‘whistleblower’ presumably had no problem when he/she gave him a caution."
8999,"Indicator watched by Wall Street and the soup kitchen? (5,5)",STOCK PRICE,"Definition: Indicator watched by Wall Street
A play on the fact that if you were managing a soup kitchen you would be watching the PRICE of the STOCK (soup)."
9000,"Caught by digital camera, an iffy Trump lobbyist? (9,9)",CAMBRIDGE ANALYTICA,"Definition: Trump lobbyist?
C (caught) and an anagram of BY DIGITAL CAMERA AN – anagrind is ‘iffy’. This was the clue that opened up the theme for us."
9001,Shelter for naval ships getting shelled (3),LEE,"Definition: Shelter
~~f~~LEE~~t~~ (naval ships) with first and last letters removed or ‘shelled’"
9002,Setback for Wenger as head of Gunners fails to extend contract (5),RENEW,"Definition: to extend contract
A reversal or ‘setback’ of WEN~~g~~ER with G (head of Gunners) missing"
9003,A little nephew I’d throw across the swimming pool (5),WIDTH,"Definition: across the swimming pool 
Hidden (‘a little’) in ‘nepheW ID THrow’"
9004,"Ordered earliest time to be in repose (3,2,4)",LIE AT REST,"Definition: to be in repose
An anagram of EARLIEST – anagrind is ‘ordered’ and T (time)"
9005,"Shoot Nad nude, rolling around and around having nothing on (9)",REDUNDANT,"Definition: having nothing on
Hidden and reversed or ‘around and around’ in ‘shooT NAD NUDE Rolling’"
9006,Gag on tandoori chicken hot starters (5),RETCH,"Definition: Gag
RE (on) and first letters or ‘starters’ of Tandoori Chicken Hot"
9007,"I’d teach doddery President about grubby tricks for budget problem solving (5,5,4,4,5)",DIRTY DEEDS DONE DIRT CHEAP,"Definition: grubby tricks for budget problem solving
An anagram of I’D TEACH DODDERY PRESIDENT – anagrind is ‘about’. The answer comes from song by AC/DC which needed another Googe search. We were surprised that we didn’t recognise it – we guess that we were too busy being parents at the time it was released!"
9008,"Occasionally stroked David Mellor’s erogenous zone, allegedly (3)",TOE,"Definition: David Mellor’s erogenous zone, allegedly
Alternate letters of sTrOkEd or ‘occasionally’. Another Google search to reveal story from 1992. Scroll down to 4."
9009,"Here in Versailles, her majesty is more frigid (5)",ICIER,"Definition: is more frigid 
ICI (French for ‘here’) ER (Her Majesty)"
9010,Midwife essentially is to assist to give birth (5),WHELP,"Definition: to give birth
W (middle or ‘essential’ letter of ‘midwife’) HELP (assist)"
9011,Cougar getting stuck into the spumante? (4),PUMA,"Definition: Cougar
Hidden or ‘stuck’ in ‘sPUMAnte’"
9012,Support “Remain” (4),STAY,"Definition: Support
Double definition"
9013,"Dash, following American spies (5)",FACIA,"Definition: Dash
F (following) A (American) CIA (spies)"
9014,"Ordered, new director (education) (9)",COMMANDED,"Definition: Ordered
Well – a bit sneaky. COMMA (,) N (new) D (director) ED (education)"
9015,"Plod‘s wrinkly pecker? (3,4)",OLD BILL,"Definition: Plod
OLD (wrinkly) BILL (pecker – as in a bird’s beak) When requesting reductions because of our age, we always ask for 2 wrinklies please."
9016,Docking fee upset European nerd going round Alabama (7),KEELAGE,"Definition: Docking fee
E (European) GEEK (nerd) around AL (Alabama), all reversed or ‘upset’"
9017,Pastures new for Republican big beast? (9),SUPERSTAR,"Definition: big beast? 
An anagram of PASTURES – anagrind is ‘new’ R (Republican)"
9018,One trapped between legs? It could make your eyes water! (5),ONION,"Definition: It could make your eyes water!
I (one) inside or ‘trapped between’ ON ON (leg leg as used in cricket)"
9019,"Guard to look over Buddhist temple children (4,5)",KEEP WATCH,"Definition: Guard
A reversal (‘over’) of PEEK (look) + WAT (Buddhist temple) CH (children)"
9020,Bess’s partner’s topless romp (4),ORGY,"Definition: romp
~~p~~ORGY (Porgy and Bess – opera by Gerschwin) with first letter missing or ‘topless’ as it’s a down clue"
9021,"The big picture as seen from the space station? (5,4)",WORLD VIEW,"Definition: The big picture
A play on the fact that if you were looking out of the space station window your VIEW may be of the WORLD"
9022,"Upsetting party, Powell (ex-Conservative) involved in dirty tricks campaign (9)",HONEYTRAP,"Definition: dirty tricks campaign
A reversal or ‘upsetting’ of PARTY and ENO~~c~~H (Enoch Powell – former Conservative MP) without (‘ex’) C (Conservative)"
9023,Fashionable new bar (3),INN,"Definition: bar
IN (fashionable) N (new)"
9024,"Gregarious Nix at last caught by film, right on time (9)",EXTROVERT,"Definition: Gregarious
X (last letter of nix or ‘at last’) inside or ‘caught’ by ET (film) R (right) OVER (on) T (time)"
9025,"Dead-beat loyalist political party did their sums (5,2)",ADDED UP,"Definition:  did their sums 
An anagram of DEAD – anagrind is ‘beat’ + DUP (loyalist political party)"
9026,"Mo, 3, worked out maths formula (7)",THEOREM,"Definition: maths formula
An anagram of MO THREE (3) – anagrind is ‘worked out’"
9027,Extolled unlimited pay increase (5),RAISE,"Definition: increase
~~p~~RAISE~~d~~ (extolled) without first and last letters or ‘unlimited’"
9028,Fire rifle (4),SACK,"Definition: Fire
Double definition"
9029,Vacate space for Australian company (5),EMPTY,"Definition: Vacate
EM (space) PTY (Australian company)"
9030,Drinks up when aboard ship (4),SUPS,"Definition: Drinks
UP in or ‘aboard’ SS (ship)"
9031,"American guy to board silent plane? Nonsense (5,5)",MUMBO JUMBO,"Definition: Nonsense
BO (American guy) in or ‘boarding’ MUM (silent) JUMBO (plane)"
9032,Former PM to respond to Sun? (5),BROWN,"Definition: Former PM
Double definition"
9033,Article wedged in part of skeleton is a cigar (9),PANATELLA,"Definition: cigar
AN (article) ‘wedged’ in PATELLA (kneecap – ‘part of skeleton’)"
9034,"Display of plants implying danger? (4,6)",ROCK GARDEN,"Definition: Display of plants
GARDEN is an anagram of ‘danger’ – the anagrind is ROCK"
9035,"Continent, one occupying a small area (4)",ASIA,"Definition: Continent
I (one) ‘occupying’ A S (small) A (area)"
9036,"All in French, following principal material from computer (8)",PRINTOUT,"Definition: material from computer
TOUT (French for ‘all’) following PRIN (principal)"
9037,Conspirator without latitude to move unhurriedly (6),POTTER,"Definition: move unhurriedly
P~~l~~OTTER (conspirator) without ‘l’ (latitude)"
9038,Fruit to be sinful? Church variable about that (6),CHERRY,"Definition: Fruit
ERR (to be sinful) with CH (church) Y (variable) outside or ‘about’"
9039,New and old mingling in important stringed instrument (8),MANDOLIN,"Definition: stringed instrument
An anagram of N (new) and OLD (anagrind is ‘mingling’) in MAIN (important)"
9040,US city to succeed in disposing of one grassy area (4),LAWN,"Definition: grassy area
LA (Los Angeles – US city) W~~i~~N (to succeed) without or ‘disposing of’ ‘I’ (one)"
9041,Flurry of birds here around Wye? This is somewhere else (10),DERBYSHIRE,"Definition: This is somewhere else
An anagram of BIRDS HERE and Y (‘wye’) – anagrind is ‘flurry of’"
9042,"Writer to observe Queen encountering swan (6,3)",MARKER PEN,"Definition: Writer
MARK (observe) ER (Queen) PEN (swan)"
9043,Unreliable parachute dismissed at outset (5),ROGUE,"Definition: Unreliable
~~d~~ROGUE (parachute) without or ‘dismissing’ the first letter or ‘outset’"
9044,Hate misuse of carbon here (10),ABHORRENCE,"Definition: Hate
An anagram of CARBON HERE – anagrind is ‘misuse of’"
9045,The same officer is a fool (4),DOLT,"Definition: fool
DO (ditto – ‘the same’) LT (lieutenant – officer)"
9046,Cobra and tulips out of place in a fairly lush climate (11),SUBTROPICAL,"Definition: in a fairly lush climate
An anagram of COBRA and TULIPS – anagrind is ‘out of place’"
9047,Working to initiate start of play in Test (9),PROACTIVE,"Definition: Working to initiate
ACT 1 (start of play) in PROVE (test)"
9048,Meal without starter has reduced punch (8),UPPERCUT,"Definition: punch
~~s~~UPPER (meal) without the first letter or ‘starter’ CUT (reduced)"
9049,"Less tactful, outing ‘large’ schoolboy (6)",BUNTER,"Definition: schoolboy
B~~l~~UNTER (less tactful) without or ‘outing’ ‘l’ (large) – a reference to Billy Bunter, the fictional overweight schoolboy of Greyfriars School created by Frank Richards and subject of a TV series in the late 50s"
9050,Project on English fibre (4),JUTE,"Definition: fibre
JUT (project) E (English)"
9051,Spots second article from “Libération” (5),MOLES,"Definition: Spots
MO (second) LES (French for ‘the’ – ‘article from *Libération’*)"
9052,Eggs on very assiduously at the start (3),OVA,"Definition: Eggs
First letters or ‘starts’ of On Very Assiduously"
9053,Arm raised – under it a right-winger of little merit (8),NUGATORY,"Definition: of little merit
GUN (arm) reversed or ‘raised’ A TORY (right-winger)"
9054,Great manner may be seen in this of itself (11),ARRANGEMENT,"Definition: this
An anagram of GREAT MANNER – ‘arrangement’ could be the anagrind – ‘seen in this of itself’"
