,Clue,Answer,Explanation
9714,"Trigger memory, as Pavlov did for dog? (4,1,4)",RING A BELL,"Definition: Trigger memory
Double definition"
9715,"Solver Tommy, character by the sound of it? (7,3)",PRIVATE EYE,"Definition: Solver
PRIVATE (Tommy) + EYE (homophone of ‘I’)"
9716,Old plastic thus covering a drain (7),EXHAUST,"Definition: drain
EX (old) + A (a) in (covering) anagram (plastic) of THUS"
9717,"Those sat-upon solvers, might you say? (7)",SETTEES,"Definition: Those sat-upon
Double definition. If crossword compilers are setters then solvers could be settees. It’s a stretch but a clever one."
9718,"Seen in silhouette, a little duck (4)",TEAL,"Definition: duck
Hidden word (seen in)"
9719,Appropriate cook (5),POACH,"Definition: Appropriate
Double definition"
9720,Work to contain protest very soon (9),PRESENTLY,"Definition: very soon
RESENT (protest) in (to contain) PLY (work)"
9721,Leave zip (3-2-3-2),GET-UP-AND-GO,"Definition: zip
GET UP AND GO (leave) with the definition in the sense of enthusiasm"
9722,"Powerful members of pack get PM on the case (5,4)",MAJOR SUIT,"Definition: Powerful members of pack
MAJOR (PM) + SUIT (case)"
9723,Leg etc fun to bend – do just that! (9),GENUFLECT,"Definition: do just that!
Anagram (to bend) of LET ETC FUN"
9724,"Plan for plane to carry cargo, primarily (7)",PROJECT,"Definition: Plan
PRO (for) + C[argo] in (to carry) JET (plane)"
9725,Remind someone on the left it’s an easy pace (7),JOGTROT,"Definition: an easy pac
JOG (remind) + TROT (someone on the left)"
9726,Bum died in prison (5),CADGE,"Definition: Bum
D (died) in (in) CAGE (prison)"
9727,Machine beginning to break in essence (5),ROBOT,"Definition: Machine
B[reak] in (in) ROOT (essence)"
9728,Little stones in bottle (4),GRIT,"Definition: Little stones
Double definition"
9729,"Empty route, fine for bikes, able to be used again (10)",RECYCLABLE,"Definition: able to be used again
R[out]E + CYCLABLE (fine for bikes)"
9730,Highest point obtained by pilot having covered miles (4),ACME,"Definition: Highest point
M (miles) in (having covered) ACE (pilot)"
9731,"Picture from camera in Manchester (4,3)",RAIN MAN,"Definition: Picture
Hidden word (from)"
9732,Chap back in stir is put in other lodgings (7),REHOUSE,"Definition: put in other lodgings
HE (chap) backwards (back) in (in) ROUSE (stir)"
9733,Sozzled Australian in revelry in Rome (10),SATURNALIA,"Definition: revelry in Rome
Anagram (sozzled) of AUSTRALIAN"
9734,Pocket shilling leaving job (3),POT,"Definition: Pocket
PO[s]T (shilling leaving job)"
9735,A single alcoholic drink for Russian dandy (6),ONEGIN,"Definition: Russian dandy
ONE (a single) + GIN (alcoholic drink)"
9736,Will producer try schedule the wrong way? (8),TESTATOR,"Definition: Will producer
TEST (try) + ROTA (schedule) backwards (the wrong way)"
9737,"Gothic verse therefore contains babble (3,5)",THE RAVEN,"Definition: Gothic verse
RAVE (babble) in (contains) THEN (therefore) with the definition referring to a poem by Edgar Allan Poe"
9738,"French aesthete favouring the FT, given time (6)",PROUST,"Definition: French aesthete
PRO (favouring) + US (the FT) + T (time)"
9739,Rent day needing regular withdrawals for letter (3),ETA,"Definition: letter
[r]E[n]T [d]A[y]"
9740,"People who sing performing well, with deep breaths softly expelled (10)",INFORMANTS,"Definition: People who sing
IN FORM (performing well) + [p]ANTS (deep breaths softly expelled)"
9741,Conceivably a top Web creator? (7),SPINNER,"Definition: Conceivably a top
Double definition"
9742,Cook gently welcomes large person counting calories (7),SLIMMER,"Definition: person counting calories
L (large) in (welcomes) SIMMER (cook gently)"
9743,"Tug, one coming from across the Atlantic (4)",YANK,"Definition: Tug
Double definition"
9744,Partner’s request to fence off free space (10),BRIDEGROOM,"Definition: Partner
RID (free) in (to fence off) BEG (request) + ROOM (space)"
9745,It’s bloody hard to get your hands on! (4),RARE,"Definition: It’s bloody
Double definition"
9746,Tender criminal taking one in over a long time (7),COINAGE,"Definition: Tender
I (one) in (taking) CON (criminal) + AGE (a long time)"
9747,Possibly speaking animal I put into service (13),COMMUNICATION,"Definition: Possibly speaking
CAT (animal) + I (I) together in COMMUNION (service)"
9748,"Showing boredom, ditching cap or sunshade (6)",AWNING,"Definition: sunshade
[y]AWNING (showing boredom, ditching cap)"
9749,Terribly droll current ruler is more august (8),LORDLIER,"Definition: more august
Anagram (terribly) of DROLL + I (current) + ER (ruler)"
9750,Mash etc without cut of beef for a snack (7),CRUMPET,"Definition: a snack
RUMP (cut of beef) in (without) anagram (mash) of ETC"
9751,Attlee changing positions with core voters (10),ELECTORATE,"Definition: voters
Anagram (changing positions) of ATTLEE CORE"
9752,Trying to protect time on holiday is emotionally draining (13),HEARTBREAKING,"Definition: emotionally 
BREAK (holiday) in (to protect) T (time) in HEARING (trying)"
9753,Idiot writer does Sky TV works about love (10),DOSTOEVSKY,"Definition: Idiot writer
O (love) in (about) anagram (works) of DOES SKY TV with a cryptic definition referring to Dostoevsky’s book “The Idiot”"
9754,Maybe Buccaneer is to char outside of food (8),SEAFARER,"Definition: Maybe Buccaneer
FARE (food) in (outside of) SEAR (to char)"
9755,Member of family losing head in high spirits (7),ELATION,"Definition: high spirits
[r]ELATION (member of family losing head)"
9756,Leading stand-in worker round with some pace (2-5),UP-TEMPO,"Definition: with some pace
UP (leading) + TEMP (stand-in worker) + O (round)"
9757,Times journalist is wiped out (6),ERASED,"Definition: wiped out
ERAS (times) + ED (journalist)"
9758,Tot hasn’t finished play (4),DRAM,"Definition: Tot
DRAM[a] (hasn’t finished play)"
9759,Male editor in charge consumed drug (8),MEDICATE,"Definition: drug
M (make) + ED (editor) + IC (in charge) + ATE (consumed)"
9760,"Drains American energy drink (4,2)",USES UP,"Definition: Drains
US (American) + E (energy) + SUP (drink)"
9761,Fastener’s shine diminished (5),DOWEL,"Definition: Fastener
DO WEL[l] (shine diminished)"
9762,Master bonding to gain wealth (9),PROFUSION,"Definition: wealth
PRO (master) + FUSION (bonding)"
9763,"Urge tape to be broadcast, circumventing cross censor (9)",EXPURGATE,"Definition: censor
X (cross) in (circumventing) anagram (to be broadcast) of URGE TAPE"
9764,Part of song Mint Royale sampled (5),INTRO,"Definition: Part of song
Hidden word (sampled). I note that INTROS appeared in the FT’s previous crossword by Bradman. I am a bit surprised that the editor apparently did not notice.  
 Wikipedia tells me that “**Mint Royale** is the alias of electronic music producer Neil Claxton and, until 2004, a duo consisting of himself and Chris Baker, originating from Manchester, England.”"
9765,Barely fifty brave guards (6),HARDLY,"Definition: Barely
L (fifty) in (guards) HARDY (brave)"
9766,Somehow discontented meeting an itinerant in Oz (7),SWAGMAN,"Definition: itinerant in Oz
S[omeho]W + AGM (meeting, i.e. Annual General …) + AN (an)"
9767,Checks son’s entered into further exams (7),RESISTS,"Definition: Checks
S (son) in (‘s entered into) RESITS (further exams)"
9768,Regularly snacked on tea break (6),CHANCE,"Definition: break
CHA (tea) + [s]N[a]C[k]E[d]"
9769,Half of sled used in vehicle made of wood (5),CEDAR,"Definition: made of wood
[sl]ED in (used in) CAR (vehicle)"
9770,Relaxing occasion recalled by leader of tourists in group (9),REMITTING,"Definition: Relaxing
TIME (occasion) backwards (recalled) + T[ourists] together in (in) RING (group)"
9771,"Brightness displayed by uncle, man travelling around India (9)",LUMINANCE,"Definition: Brightness
I (india) in (around) anagram (travelling) of UNCLE MAN"
9772,European metric measure not right choice (5),ELITE,"Definition: choice
E (European) + LIT[r]E (metric measure not right)"
9773,Sort of husky really emptied feeding bowl (6),DRYISH,"Definition: Sort of husky
R[eall]Y in (feeding) DISH (bowl). I find that the use of ‘husky’ to mean DRY is supported by Roget’s Thesaurus but I cannot find a context for it."
9774,Again told fact collected by grass (8),RESTATED,"Definition: Again told
STAT (fact) in (collected by) REED (grass)"
9775,Anger from tot overwhelmed by people (6),MADDEN,"Definition: Anger
ADD (tot) in (overwhelmed by) MEN (people)"
9776,Devalues sad works of drama (9),DOWNPLAYS,"Definition: Devalues
DOWN (sad) + PLAYS (works of drama)"
9777,"Officer and soldiers – a party emerges somewhere in America (8,7)",COLORADO SPRINGS,"Definition: somewhere in America 
COL (officer) + OR (soldiers, i.e. other ranks) + A (a) + DO (party) + SPRINGS (emerges). Colorado Springs is a very pleasant place, south of Denver, that I paid several visits to in the 1990s."
9778,Premium log with opening cut out is garden decoration (7),TOPIARY,"Definition: garden decoration
TOP (premium) + [d]IARY (log with opening cut out)"
9779,"Residence undergraduate keeps privately in Isle of Man (6,9)",STUDIO APARTMENT,"Definition: Residence
APART (privately) in (in) IOM (Isle of Man) in (keeps) STUDENT (undergraduate)"
9780,Bird coming from southern bank (5),STILT,"Definition: Bird
S (southern) + TILT (bank)"
9781,Precisely locate leg and hip trapped by vessel (8),PINPOINT,"Definition: Precisely locate
PIN (leg) + IN (hip) in (trapped by) POT (vessel)"
9782,Remains suspended from hospital on account of last of errors (6),HOVERS,"Definition: Remains suspended
H (hospital) + OVER (on account of) + [error]S"
9783,Eccentric this manic is engineer (9),MACHINIST,"Definition: engineer
Anagram (eccentric) of THIS MANIC"
9784,"Following joke, the French daughter snapped (8)",CRACKLED,"Definition: snapped
CRACK (joke) + LE (the French) + D (daughter)"
9785,"With Human Resources involved, decline contract (6)",SHRINK,"Definition: contract
HR (Human Resources) in (with…involved) SINK (decline)"
9786,Challenge done with learner absent (7),COMPETE,"Definition: Challenge
COMP[l]ETE (done with learner absent)"
9787,Matched silver on base with diamonds (6),AGREED,"Definition: Matched
AG (silver) + RE (on) + E (base) + D (diamonds)  
 If you wonder how ‘base’ clues ‘E’, it stems from the base of natural logarithms being denoted by ‘e’ in mathematics. I find it a stretch but it is a well established one in cryptics. It seems to me, however, that if ‘base’ can be used to clue E then it should also be usable to clue TEN (the base of the most commonly used logarithms, that is decimal logarithms) and TWO (the base of binary logarithms as used in computing) but I do recall ever seeing either of these actually used."
9788,Something used to pacify the young model (5),DUMMY,"Definition: Something used to pacify the young
Double definition with the first contrasting with the American usage “pacifier”."
9789,"When expected, corporation brought about change (6)",MUTATE,"Definition:  change
ETA (when expected, i.e. estimated time of arrival) + TUM (corporation) all backwards (brought about)"
9790,"Greek character in either of two countries, heading off salamanders, say? (8)",AMPHIBIA,"Definition: salamanders, say
PHI (Greek character) in (in) [g]AMBIA -or- [z]AMBIA"
9791,Something on pages in dictionary sounded as if coming from pen? (6),OINKED,"Definition: sounded as if coming from pen?
INK (something on paper) in OED (dictionary)"
9792,"Obstacle in hospital room, it’s inferred? (8)",DRAWBACK,"Definition: Obstacle
WARD (hospital room) backwards + BACK (it’s inferred). I am unsure just how to explain this but I think it works."
9793,Feline relationships mentioned? (4),LYNX,"Definition: Feline
Homophones (mentioned) of LINKS"
9794,"Where it’s possible to stand forward, gathering praise (7,3)",SHALLOW END,"Definition: Where it’s possible to stand
HALLOW (praise) in (gathering) SEND (forward)"
9795,"—– locate satellite (5,7)",SPACE STATION,"Definition: satellite
SPACE (—–) + STATION (locate)"
9796,"Exposed and miserable, in bits (8,4)",STRIPPED DOWN,"Definition: in bits
STRIPPED (exposed) + DOWN (miserable)"
9797,"Flying, we sit down having bagged a place nearest the wing? (6,4)",WINDOW SEAT,"Definition: place nearest the wing
A (a) in (having bagged) anagram (flying) of WE SIT DOWN"
9798,"Recognise wobbly wheels, back end gone (4)",KNOW,"Definition: Recognise
WONK[y] (wobbly back end gone) backwards (wheels)"
9799,Reveal changes in government department after U-turn on the other side (8),OVERLEAF,"Definition: on the other side
Anagram (changes) of REVEAL in (in) FO (government departnent, i.e. Foreign Office) backwards (after U-turn)"
9800,"Line, row next to me (6)",METIER,"Definition: Line
ME (me) + TIER (row) with definition as in “What’s My Line?”"
9801,Sweetheart expected soon articulated something fruity? (8),HONEYDEW,"Definition: something fruity
HONEY (sweetheart) + DEW (homophone of “due”)"
9802,"Reconciled, very happy (4,2)",MADE UP,"Definition: Reconciled
Double definition. I had to ask for help with this one because “reconciled” made a fine definition but I could not make sense of the rest either as a double definition or a charade. I learned that in certain parts of the UK (Liverpool?) “made up” is used colloquially to mean very happy."
9803,Dark apparition ultimately enters like silent cattle? (8),MOONLESS,"Definition: Dark
[apparitio]N in (enters) MOOLESS (like silent cattle)"
9804,"One wasn’t at sea in cutter (5,3)",TENON SAW,"Definition: cutter
Anagram (at sea) of ONE WASNT"
9805,Sweet message curtailed (4),TWEE,"Definition: Sweet
TWEE[t] (message curtailed)"
9806,"Love partially skewed in this writer’s dramatic work (8,4)",MORALITY PLAY,"Definition: dramatic work
O (love) + anagram (skewed) of PARTIALLY in (in) MY (this writer’s)"
9807,Spot opening words? (3-2-3- 2),HOW-DO-YOU-DO,"Definition: Spot
Double definition"
9808,A very hot jacket? (6),BLAZER,"Definition: A very hot jacket?
Double/cryptic definition"
9809,Child who’s top of the class gets nothing for sport (6),AIKIDO,"Definition: sport
AI KID (child who’s top of the class) + O (nothing)"
9810,"I can’t recall its description: case of amnesia dismissed, was that, wrongly? (12)",WHATSITSNAME,"Definition: I can’t recall its description
Anagrem (wrongly) of [a]MNESI[a] WAS THAT"
9811,"Have bread, however sandwiches served up – on this? (3,7)",TEA TROLLEY,"Definition: on this?
EAT ROLL (have bread) in (sandwiches) YET (however) backwards (served up)"
9812,Steps taken with pair of instruments (8),HORNPIPE,"Definition: Steps taken
HORN (one instrument) + PIPE (a second instrument)"
9813,"Spring flower, evidence of winter and fall (8)",SNOWDROP,"Definition: Spring flower
SNOW (evidence of winter) + DROP (fall)"
9814,Rush like that towards the top in extraordinary show (6),SWOOSH,"Definition: Rush
SO (like that) backwards (towards the top) in (in) anagram (extraordinary) of SHOW. Do we like “towards the top” as a reversal indicator?"
9815,US student at work on flier (6),INTERN,"Definition: US student
IN (at work on) + TERN (flier)"
9816,"Heavenly queen in godmother, apparently (4)",HERA,"Definition: Heavenly queen
Hidden word (in)"
9817,It’s comparatively tedious in the main abroad (5),LAMER,"Definition: It’s comparatively tedious
LA MER (the main abroad — that is, the sea in France)"
9818,"Plan to maintain, say, perfect amplifier (9)",MEGAPHONE,"Definition: amplifier
EG (say) in (to maintain) MAP (plan) + HONE (perfect)"
9819,"What celeb-obsessed stalker may do to get heavenly body (3,4)",DOG STAR,"Definition: What celeb-obsessed stalker may do
Double definition"
9820,Journey in coaches that’s postponed one time (7),TRANSIT,"Definition: Journey
TRAINS (coaches) with the I (one) moved to the end (postponed) + T (time)"
9821,"Holds part of newspaper for capital feature (7,6)",NELSONS COLUMN,"Definition: capital feature
HOLDS (nelsons) + COLUMN (part of newspaper). The nelsons in question here are holds in wrestling."
9822,Ball put on key region of pitch (4),ALTO,"Definition: region of pitch
ALT (key) + O (ball)"
9823,Concerned with English vessels displaying cracks (3- 6),ONE-LINERS,"Definition: cracks
ON (concerned with) + E (English) + LINERS (vessels)"
9824,"See, in church, about good deal for organ cover? (9)",LOINCLOTH,"Definition: organ cover?
LO (see) + IN (in) + LOT (good deal) in (about) CH (church)"
9825,St Petersburg’s current name seen by broad road going west (4),NEVA,"Definition: St Petersburg’s current
AVE[nue] (broad road) + N (name) all backwards (going west) with a cryptic definition referring to the river that flows through St Petersburg."
9826,Catty female defames statespeople down under (13),QUEENSLANDERS,"Definition: statespeople down under
QUEEN (catty female) + SLANDERS (defames) with a slightly cryptic definition"
9827,Force to suffer in war after this person replaces officer (7),INFLICT,"Definition: Force to suffer
CONFLICT (war) with the CO (officer) replaced by I (this person)"
9828,Look over and maybe fly round Portugal’s capital (7),INSPECT,"Definition: Look over
P[ortugal] in (round) INSECT (maybe fly)"
9829,"Appeal’s good after what police cars have in emergency (5,4)",SIREN SONG,"Definition: Appeal
SIRENS ON (what police cars have in emergency) + G (good)"
9830,"Left key material for stocking, perhaps (5)",LISLE,"Definition: material for stocking, perhaps
L (left) + ISLE (key — as in the Florida Keys)"
9831,Upright character in Liberal Party’s bathing area (4),LIDO,"Definition: bathing area
I (upright character) in (in) L (Liberal) + DO (party)"
9832,"French defence is a long time in getting organised (7,4)",MAGINOT LINE,"Definition: French defence
Anagram (getting organized) of A LONG TIME IN with a somewhat cryptic definition in that “French Defence” will start many people thinking about chess.  
 The Maginot Line was a fortification built before World War II to protect France’s eastern border. While initially considered to be impregnable, it was easily overrun by the German army in 1940."
9833,Make uneasy baby toy (6),RATTLE,"Definition: Make uneasy
Double definition"
9834,"Traveller lifted stuff on old car (5,4)",MARCO POLO,"Definition: Traveller
CRAM (stuff) backwards (lifted) + O (old) + POLO (car — i.e. Volkswagen Polo)"
9835,"Bill for computers is £1,000 – price’s not right (5)",GATES,"Definition: Bill for computers
G (£1,000) + [r]ATES (price’s not right)"
9836,Mountain climbing: bracing and ideal? (8),PLATONIC,"Definition: ideal
ALP (mountain) backwards (climbing) + TONIC (bracing)"
9837,Topless dances – they’re performed in the theatre (3),OPS,"Definition: they’re performed in the theatre
[h]OPS (topless dances)"
9838,"A little dope atones, hating to show surprise when wrong (3,4,3)",EAT ONES HAT,"Definition: to show surprise when wrong
Hidden word (a little)"
9839,"Don’t be so wasteful with cape, showing vanity (11)",USELESSNESS,"Definition: vanity
USE LESS (don’t be so wasteful) + NESS (cape)"
9840,Clowns right among healthy group of siblings (10),HARLEQUINS,"Definition: Clowns
R (right) in (among) HALE (healthy) + QUINS (group of siblings — short for quintuplets)"
9841,Intensifying new bizarre change in clothes (9),ENHANCING,"Definition: Intensifyin
N (new) in (clothes) anagram (bizarre) of CHANGE"
9842,Continues reading quickly about current rhythm (8),SCANSION,"Definition: rhythm
I (current) in (about) SCANS ON (continues reading quickly) I know the word scansion well from English lessons at school but I have seldom heard it since my schooldays. Now I have feedback that the term is unfamiliar to some people. It refers to the analysis of the metrical structure of verse."
9843,Primarily won’t stand for a treacherous type (6),WEASEL,"Definition: a treacherous type
W[ont] + EASEL (stand)"
9844,Large German going up and down in house (5),LOTTO,"Definition: house
L (large) + OTTO (German going up and down). In British usage, ‘house’ is another term for housey-housey or bingo."
9845,Nasty EastEnders has received complaint of viewer (4),STYE,"Definition: complaint of viewer
Hidden word (has received) with ‘viewer’ meaning eye."
9846,Ex-president hasn’t got Democrat’s backing (3),FOR,"Definition: backing
FOR[d] (ex-president hasn’t got D) the ex-president being Gerald Ford"
9847,"Cry about warmer dairy product (6,5)",SINGLE CREAM,"Definition: dairy product
INGLE (warmer) in (about) SCREAM (cry)"
9848,Queen say: 11 across by the sound of it? (3),BEE,"Definition: Queen say
Double definition with the second referring to the character ‘B’"
9849,A tedious thing back in force (5),GARDA,"Definition: force
A (a) + DRAG (tedious thing) all backwards (back) with the definition referring to the Garda Síochána (the police force of Eire)"
9850,"Passage from particular gent in Ecuador, South American (9)",ARGENTINE,"Definition: South American
Hidden word (passage from)"
9851,Letter or stamp? (9),CHARACTER,"Definition: Letter
Double definition"
9852,"Good luck, sucker! (5)",FLUKE,"Definition: Good luck
Double definition"
9853,"Lift head in triumph, one waking (7)",TROUSER,"Definition: Lift
T[riumph] + ROUSER (one waking)"
9854,"Some juncture, as turning point (4)",EAST,"Definition: point
Hidden word (some)"
9855,Part of wedding cake for one wedding? (4),TIER,"Definition: Part of wedding cake
Double definition with the second presumably meaning something that creates a tie between two people"
9856,Beatnik proud to put it about (7),DROPOUT,"Definition: Beatnik
Anagram (to put it about) of PROUD TO"
9857,"Low and well-built, unlawfully occupied dwelling (5)",SQUAT,"Definition: Low and well-built
Double definition"
9858,Daubing of Chile pine for lover of pictures (9),CINEPHILE,"Definition: lover of pictures
Anagram (daubing of) CHILE PINE. John Graham took the name Cinephile as a setter for the FT specifically because it was an anagram of Chile pine, otherwise known as the Monkey Puzzle Tree."
9859,Relaxed hardback? Quite the opposite! (4-5),EASY-GOING,"Definition: Relaxed
EASY (opposite of hard) GOING (opposite of back)"
9860,"Chambers connected, lovely to hear? (5)",SUITE,"Definition: Chambers connected
Homophone (to hear) of “sweet” (lovely)"
9861,Nothing in lockdown I like (3),NIL,"Definition: Nothing
Hidden word (in)"
9862,"Extraordinary ability to remember child having changed real name (5,6)",TOTAL RECALL,"Definition: Extraordinary ability to remember
TOT (child) + anagram (changed) of REAL + CALL (name)"
9863,Wisdom in place of stories? (8),SAGACITY,"Definition: Wisdom
SAGA CITY (place of stories)"
9864,"Written up, list managed about right, one can tell (8)",NARRATOR,"Definition: one can tell
ROTA + R (right) in RAN (managed) all backwards (written up)"
9865,Priest squashed by bottom of brutal animal (5),LLAMA,"Definition: animal
[bruta]L + LAMA (priest)"
9866,Item on which one might rest a glass vessel (7),COASTER,"Definition: Item on which one might rest a glass
Double definition"
9867,"Grenade exploding and terribly angered, let’s fight! (2,5)",EN GARDE,"Definition: let’s fight
Double anagram — of GRENADE (exploding) and ANGERED (terribly)"
9868,"Declaration of promises, some in fact without credibility initially, broken (9)",MANIFESTO,"Definition: Declaration of promises
Anagram (broken) of SOME IN FA[c]T"
9869,"Reported supporter of evergreen, where cedars revered (6)",BEIRUT,"Definition: where cedars revered
Homophone (reported) of BAY ROOT (supporter of evergreen)"
9870,"All football players in central Mexico, capped? (6)",ELEVEN,"Definition: All football players
XI (central Mexico). On solving this clue I could not see what role ‘capped’ plays. It fits well in the surface reading but seemed superfluous in the cryptic reading. One suggestion I received is that it indicates that “central Mexico” be capitalized (that is to be taken as “XI” not “xi”). One does, I think, more often see Roman numerals written in capitals letters but it is not at unusual to see them in lower-case letters."
9871,"Figure-hugging clothes into which siren finally squeezed, in vision (9)",SKINTIGHT,"Definition: Figure-hugging
[sire]N in (into which) KIT (clothes) in (squeezed) SIGHT (vision)"
9872,A fish travelling to the north around small island country (8),DOMINICA,"Definition: island country
MINI (small) in (around) A COD (a fish) backwards (travelling to the north)"
9873,"Dead upset about present, extremely delicate (8)",ETHEREAL,"Definition: extremely delicate
HERE (present) in (about) LATE (dead) backwards (upset)"
9874,"Ticket in wastebasket, piece ripped up (7)",RECEIPT,"Definition: Ticket
Reverse (up) hidden word (in)"
9875,Weary colleen in Irish county (7),DONEGAL,"Definition: Irish county
DONE (weary) + GAL (colleen)"
9876,Plant first of nasturtiums at the back (6),ASTERN,"Definition: at the back
ASTER (plant) + N[asturtiums]"
9877,"Seafood or beef, did you say? (6)",MUSSEL,"Definition: Seafood
Homophone (did you say) of “muscle” (beef)"
9878,"Graduate and undergraduate, in the end, dated (5)",PASSE,"Definition: dated
PASS (graduate) + [undergraduat]E"
9879,"By the sound of it, teams seek partners (6)",CRUISE,"Definition: seek partners
Homophone (by the sound of it) of “crews” (teams)"
9880,Comparatively feral fox hasn’t gutted bovine (6),WILDER,"Definition: Comparatively feral
[be]WILDER (fox hasn’t gutted bovine)"
9881,"Lover keeps touching me the wrong way, one refusing bondage (7)",FREEMAN,"Definition: one 
RE (touching) + ME (me) backwards (the wrong way) together in FAN (lover)"
9882,Young flier’s attempt with basic weapon (7),GOSLING,"Definition: Young flier
GO (attempt) + SLING (basic weapon)"
9883,"Medic contends with sailors or fourteen answers here (5,5)",MOVIE STARS,"Definition: fourteen answers here
MO (medic, i.e. Medical Officer) + VIES (contends) + TARS (sailors)"
9884,Introduction of berry drink making a bundle for farmer (4),BALE,"Definition: a bundle for farmer
B[erry] + ALE (drink)"
9885,Turkic person drawn into kamikaze risk-taking (5),AZERI,"Definition: Turkic person
Hidden word (drawn into)"
9886,Kitschy spectacle reported in tourist location (8),CAMPSITE,"Definition: tourist location
CAMP (kitschy) + SITE (homophone of “sight”)"
9887,"Surmise, around hostelry, this may be consumed? (8)",GUINNESS,"Definition: this may be consumed
INN (hostelry) in (around) GUESS (surmise)"
9888,Terribly odd to swallow small tablet administered as drugs may be (5),DOSED,"Definition: administered as drugs may be
S (small) + E (tablet) in (to swallow) anagram (terribly) of ODD"
9889,Clergyman or cleric wanting company (4),DEAN,"Definition: Clergyman
DEA[co]N (cleric wanting company)"
9890,Cleaned horse holding article – it’s regularly taken (10),STERILISED,"Definition: Cleaned
[a]R[t]I[c]L[e] I[t]S in (holding) STEED (horse)"
9891,"After pound, child pockets current payment (7)",PENSION,"Definition: payment
PEN (pound) + I (current) in (pockets) SON (child)"
9892,Retailers in wine stores speaking out (7),SELLERS,"Definition: Retailers
Homophone (speaking out) of CELLARS (wine stores)"
9893,Artist’s performance on making a comeback (6),TURNER,"Definition: Artist
TURN (performance) + RE (on) backwards (making a comeback)"
9894,"President has caviar, say, on a work day (6)",MONROE,"Definition: President
MON[day] (work day) + ROE (caviar, say) with the definition referring to US president James Monroe."
9895,Oddity of dog on the moon? (5),CURIO,"Definition: Oddity
CUR (dog) + IO (moon [of Jupiter])"
9896,Waste product covers empty tube of an organ (7),UTERINE,"Definition: of an organ
T[ub]E in (covers) URINE (waste product)"
9897,Gaze taking in quiet home’s heavenly light (9),STARSHINE,"Definition: heavenly light
SH (quiet) + IN (home) together in STARE (gaze)"
9898,Decreases items used after a drive (5),IRONS,"Definition: Decreases
Double definition with the second referring to golf"
9899,Shop with lots of cream for Frenchman working in bars (7),DELIBES,"Definition: Frenchman working in bars
DELI (shop) + BES[t] (lots of cream) with a cryptic definition referring to the composer of operas"
9900,Fancy net and girdle with curls (9),RINGLETED,"Definition: with curls
Anagram (fancy) of NET GIRDLE"
9901,Ancestral ground in royal house (9),LANCASTER,"Definition: royal house
Anagram (ground) of ANCESTRAL"
9902,Attending houses think people fun (9),AMUSEMENT,"Definition: fun
MUSE (think) + MEN (people) together in (houses) AT (attending)"
9903,"Bug found in bananas, with number for Spaniard (9)",MADRILENO,"Definition: Spaniard
MAD (bananas) + RILE (bug) + NO (number)"
9904,Avoider of drugs perhaps damaged neurons (3-4),NON-USER,"Definition: Avoider of drugs perhaps
Anagram (damaged) of NEURONS"
9905,Ploughman’s after starter of soup is less sparkling (7),STILLER,"Definition: less sparkling
S[oup] + TILLER (ploughman)"
9906,The first way? It may be precious (5),STONE,"Definition: It may be precious
ST[reet]-ONE (the first way?)"
9907,"Unsettling bird’s home, so we hear (5)",EERIE,"Definition: Unsettling
Homophone (so we hear) of “eyrie” (bird’s home)"
9908,A newspaper probing corruption in minister’s residence (8),VICARAGE,"Definition: minister’s residence
A (a) + RAG (newspaper) together in (probing) VICE (corruption)"
9909,Spinner again drops back? (6),SPIDER,"Definition: Spinner
RE (again) + DIPS (drops) all backwards (back)"
9910,"Dock, requiring eighth container, reportedly? (8)",TRUNCATE,"Definition: Dock
Homophone (reportedly) of “trunk eight”"
9911,"Wine better, alcoholic drinks on the counter (6)",CLARET,"Definition: Wine
Reverse hidden word"
9912,Small avian one removed from stuffed Easter bird (9),REDBREAST,"Definition: Small avian
Anagram (stuffed) of EASTER B[i]RD. I wondered about Mudd’s use of ‘stuff’ as an anagram indicator here. Then, consulting Collins, I learned that ‘stuff’ has the slang meaning of to ruin. So, okay."
9913,"Fish growth reversed by antimicrobial, finally (5)",TRAWL,"Definition: Fish
WART (growth) backwards (reversec) + [antimicrobia]L"
9914,Plump for cream (4),PICK,"Definition: Plump
Double definition"
9915,Book is being devised by him (7),HEBREWS,"Definition: Book
HE BREWS (being devised by him)"
9916,"Earring, one found in bed (7)",SLEEPER,"Definition: Earring
Double definition with the first referring to a small plain gold circle worn in a pierced ear lobe to prevent the hole from closing up. (I believe this is British usage.)"
9917,Summit made primate cross (4),APEX,"Definition: Summi
APE (primate) + X (cross)"
9918,Old French province covered by Italian journal (5),ANJOU,"Definition: Old French province
Hidden word (covered by)"
9919,Teaspoons stirred in talc (9),SOAPSTONE,"Definition: talc
Anagram (stirred) of TEASPOONS"
9920,Heyday for accountant? (6),SUMMER,"Definition: Heyday
Double definition"
9921,"Immodest, petulant nag, or radical revolutionary’s kidnapped (8)",ARROGANT,"Definition: Immodest
Reverse (revolutionary) hidden word (kidnapped)"
9922,"Number in film in “Manhattan”, perhaps? (6)",NINETY,"Definition: Number
IN (in) + ET (film) together in NY (Manhattan perhaps)"
9923,Pen is working on Mudd’s image management (8),IMPRISON,"Definition: Pen
IM (Mudd’s) + PR (image management) + IS (is) + ON (working)"
